^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434); GDS181_TISSUE|Array_count(11904358); GSE30611|NGS(23258890); RNASEQ|NGS(22345621).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
JUN	BIOGPS_U133AGNF1HA|Array_count	0.9324	lung	0.948
LPCAT1	BIOGPS_U133AGNF1HA|Array_count	0.9361	lung	0.9479
ADAMTS8	RNASEQ|NGS	0.9105	lung	0.9478
EPX	RNASEQ|NGS	0.9495	lung	0.9477
UPK3B	BIOGPS_U133AGNF1HA|Array_count	0.9091	lung	0.9476
MUC21	RNASEQ|NGS	0.955	lung	0.9471
TMSB15A	RNASEQ|NGS	0.9347	lung	0.9467
SLC27A3	BIOGPS_U133AGNF1HA|Array_count	0.9582	lung	0.9467
NPR1	BIOGPS_U133AGNF1HA|Array_count	0.9266	lung	0.9465
TCN1	GSE30611|NGS	0.9298	lung	0.9461
CRISP3	RNASEQ|NGS	0.9184	lung	0.9459
OLR1	GSE30611|NGS	0.957	lung	0.9455
MSR1	GDS181_TISSUE|Array_count	0.9764	lung	0.9454
SDC4P	GSE30611|NGS	0.9777	lung	0.9453
SEMA7A	GSE30611|NGS	0.9469	lung	0.9453
MFAP4	BIOGPS_U133AGNF1HA|Array_count	0.9707	lung	0.945
CLC	GDS181_TISSUE|Array_count	0.988	lung	0.945
EXOSC2	GDS181_TISSUE|Array_count	0.988	lung	0.9449
CYBB	GDS181_TISSUE|Array_count	0.9737	lung	0.9449
TCN1	RNASEQ|NGS	0.9018	lung	0.9448
PTPRB	GDS181_TISSUE|Array_count	0.988	lung	0.9446
AGTR2	GSE30611|NGS	0.9175	lung	0.9444
CEACAM8	GDS181_TISSUE|Array_count	0.9879	lung	0.9435
DUOX1	RNASEQ|NGS	0.8775	lung	0.9434
TAS2R60	RNASEQ|NGS	0.9327	lung	0.9427
CXCL11	GSE30611|NGS	0.9084	lung	0.9421
LILRA3	GSE30611|NGS	0.9324	lung	0.942
VSIG4	GDS3113|Array_count	0.9403	lung	0.9419
UPK3B	GDS1096|Array_count	0.9901	lung	0.9419
GAS6	BIOGPS_U133AGNF1HA|Array_count	0.9742	lung	0.9417
OR9Q1	GSE30611|NGS	0.9632	lung	0.9413
MUC16	RNASEQ|NGS	0.9393	lung	0.9413
FCN3	RNASEQ|NGS	0.9373	lung	0.9407
SCNN1B	BIOGPS_U133AGNF1HA|Array_count	0.935	lung	0.9404
VNN2	GDS181_TISSUE|Array_count	0.9802	lung	0.9402
TREML3	GSE30611|NGS	0.9421	lung	0.9396
PBX2	GDS181_TISSUE|Array_count	0.9842	lung	0.9388
COL6A6	RNASEQ|NGS	0.9013	lung	0.9381
ICAM1	GSE30611|NGS	0.8729	lung	0.9379
CYP4B1	GDS3113|Array_count	0.9637	lung	0.9378
PRSS57	GSE30611|NGS	0.9515	lung	0.9376
BCDIN3D	RNASEQ|NGS	0.8579	lung	0.9375
CXCL10	GSE30611|NGS	0.9122	lung	0.9373
ECEL1P2	GSE30611|NGS	0.9469	lung	0.9372
CR1L	RNASEQ|NGS	0.947	lung	0.9366
PTGS2	RNASEQ|NGS	0.8854	lung	0.9364
HAS2	GDS1096|Array_count	0.9764	lung	0.9358
LOC100130987	RNASEQ|NGS	0.9037	lung	0.9358
UTS2	GSE30611|NGS	0.976	lung	0.9345
LCN2	RNASEQ|NGS	0.8711	lung	0.9342
FAM92B	RNASEQ|NGS	0.8799	lung	0.9339
LPCAT1	GDS1096|Array_count	0.9895	lung	0.9339
RASGRF1	GDS181_TISSUE|Array_count	0.9687	lung	0.9337
C10orf81	RNASEQ|NGS	0.9066	lung	0.9337
EDN1	GDS3113|Array_count	0.9139	lung	0.9336
GPRC5A	GDS1096|Array_count	0.9895	lung	0.9335
FCGR3B	GDS181_TISSUE|Array_count	0.9707	lung	0.9332
TM4SF1	GSE30611|NGS	0.8572	lung	0.9318
TEK	GDS181_TISSUE|Array_count	0.9754	lung	0.9317
RGCC	GSE30611|NGS	0.873	lung	0.9305
IFNAR1	GDS181_TISSUE|Array_count	0.9816	lung	0.9302
GPRC5D	RNASEQ|NGS	0.8468	lung	0.9296
LIPN	RNASEQ|NGS	0.9415	lung	0.9289
SLPI	RNASEQ|NGS	0.8979	lung	0.9287
TRPC4	GSE30611|NGS	0.9604	lung	0.9284
KLK12	RNASEQ|NGS	0.9304	lung	0.9271
KRT15	RNASEQ|NGS	0.931	lung	0.9269
CACNA2D2	GDS3113|Array_count	0.9668	lung	0.9268
CEACAM8	RNASEQ|NGS	0.8705	lung	0.9263
MSLNL	GSE30611|NGS	0.9613	lung	0.9263
EPAS1	GSE30611|NGS	0.8659	lung	0.9263
CACNA2D2	RNASEQ|NGS	0.8841	lung	0.9262
ADAMTS8	BIOGPS_U133AGNF1HA|Array_count	0.8803	lung	0.9261
HTR1F	GDS3113|Array_count	0.9772	lung	0.9259
GBP6	GSE30611|NGS	0.8953	lung	0.9259
CCL2	GSE30611|NGS	0.8736	lung	0.9255
GSTM1	GSE30611|NGS	0.9652	lung	0.9254
TCF21	BIOGPS_U133AGNF1HA|Array_count	0.9761	lung	0.9254
LIPN	GSE30611|NGS	0.9356	lung	0.9244
ALDH3A1	RNASEQ|NGS	0.9122	lung	0.9243
MFAP3	GDS181_TISSUE|Array_count	0.9772	lung	0.9242
OR10G2	RNASEQ|NGS	0.9641	lung	0.9242
TSPAN19	RNASEQ|NGS	0.9588	lung	0.9233
CD274	GSE30611|NGS	0.8608	lung	0.9232
AHSP	RNASEQ|NGS	0.9638	lung	0.9231
HBA2	RNASEQ|NGS	0.8815	lung	0.923
C2orf91	GSE30611|NGS	0.925	lung	0.9229
TNFSF13	BIOGPS_U133AGNF1HA|Array_count	0.9396	lung	0.9226
VSIG4	BIOGPS_U133AGNF1HA|Array_count	0.9612	lung	0.9222
LTF	RNASEQ|NGS	0.9028	lung	0.922
SOX11	GDS3113|Array_count	0.9765	lung	0.921
PLA2G3	GSE30611|NGS	0.9232	lung	0.9206
ZNF80	RNASEQ|NGS	0.894	lung	0.9201
LINC00518	RNASEQ|NGS	0.9226	lung	0.9201
CXCL1	GSE30611|NGS	0.8572	lung	0.9197
KLK11	RNASEQ|NGS	0.9397	lung	0.9195
PRG2	RNASEQ|NGS	0.9358	lung	0.9192
NRP1	GDS181_TISSUE|Array_count	0.9802	lung	0.9192
XKRX	RNASEQ|NGS	0.8849	lung	0.9191
C15orf53	RNASEQ|NGS	0.9631	lung	0.9191
DEFA3	GSE30611|NGS	0.9734	lung	0.9176
CCL3	RNASEQ|NGS	0.9227	lung	0.9176
SOCS3	GDS181_TISSUE|Array_count	0.9807	lung	0.9167
GPRC5A	GDS181_TISSUE|Array_count	0.9502	lung	0.9163
CEACAM3	GSE30611|NGS	0.9113	lung	0.9162
SIRPB1	GDS181_TISSUE|Array_count	0.9858	lung	0.9162
CXCL6	GSE30611|NGS	0.902	lung	0.9162
MIR22	GSE30611|NGS	0.9471	lung	0.916
WNT11	GDS181_TISSUE|Array_count	0.9809	lung	0.9159
RPL3	GSE30611|NGS	0.9672	lung	0.9158
KLF1	GSE30611|NGS	0.882	lung	0.9154
CXCL3	GDS1096|Array_count	0.9884	lung	0.9153
IGFL4	RNASEQ|NGS	0.9383	lung	0.9153
BMP5	GDS181_TISSUE|Array_count	0.9857	lung	0.9146
PLA2G1B	RNASEQ|NGS	0.9189	lung	0.9141
TFRC	GDS181_TISSUE|Array_count	0.955	lung	0.9137
FIGF	GDS1096|Array_count	0.9883	lung	0.9134
LY6G6F	RNASEQ|NGS	0.962	lung	0.913
GRB2	GSE30611|NGS	0.973	lung	0.913
FAM154B	RNASEQ|NGS	0.8738	lung	0.9126
IFITM4P	RNASEQ|NGS	0.9619	lung	0.9124
SHOX	RNASEQ|NGS	0.849	lung	0.9118
KCNK17	GSE30611|NGS	0.9565	lung	0.9115
CYP2F1	GSE30611|NGS	0.9504	lung	0.9113
DNAH5	RNASEQ|NGS	0.8899	lung	0.9113
LAMP3	GSE30611|NGS	0.9165	lung	0.9113
ZACN	RNASEQ|NGS	0.9617	lung	0.9112
GZMA	GDS181_TISSUE|Array_count	0.9737	lung	0.9104
CRTAC1	RNASEQ|NGS	0.8691	lung	0.9096
COL6A6	GSE30611|NGS	0.9091	lung	0.9093
ALAS2	RNASEQ|NGS	0.8755	lung	0.9092
TMC5	RNASEQ|NGS	0.9277	lung	0.9087
SLC6A14	GDS1096|Array_count	0.9389	lung	0.9085
MET	GDS181_TISSUE|Array_count	0.9607	lung	0.9083
IL3RA	GDS3113|Array_count	0.8808	lung	0.9082
CCL3	GDS3113|Array_count	0.907	lung	0.9081
HLA-DQA1	GSE30611|NGS	0.8739	lung	0.9075
CLDN5	RNASEQ|NGS	0.831	lung	0.9074
OR51F2	GDS3113|Array_count	0.9699	lung	0.9073
ABCG1	BIOGPS_U133AGNF1HA|Array_count	0.8992	lung	0.9069
DEFB124	RNASEQ|NGS	0.9135	lung	0.9069
ZBTB33	GDS181_TISSUE|Array_count	0.9852	lung	0.9065
EPX	GSE30611|NGS	0.8922	lung	0.9064
HOPX	RNASEQ|NGS	0.9063	lung	0.9049
CARD17	GSE30611|NGS	0.9602	lung	0.9042
CTLA4	RNASEQ|NGS	0.9141	lung	0.9041
TUBB1	GSE30611|NGS	0.8409	lung	0.9035
IL15RA	GDS181_TISSUE|Array_count	0.9751	lung	0.9027
TSPAN19	GSE30611|NGS	0.9402	lung	0.9025
C6orf25	RNASEQ|NGS	0.9603	lung	0.902
C19orf59	GSE30611|NGS	0.8932	lung	0.9018
NAPSA	RNASEQ|NGS	0.9586	lung	0.9015
DUSP1	BIOGPS_U133AGNF1HA|Array_count	0.8971	lung	0.9015
ELN	BIOGPS_U133AGNF1HA|Array_count	0.8625	lung	0.9014
GSTTP1	RNASEQ|NGS	0.9078	lung	0.9012
FLJ26850	RNASEQ|NGS	0.9174	lung	0.9006
CLDN5	BIOGPS_U133AGNF1HA|Array_count	0.8928	lung	0.9005
CTSH	BIOGPS_U133AGNF1HA|Array_count	0.9359	lung	0.9005
