^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
KLRD1	GDS3113|Array_count	0.9603	bone marrow	0.798
PTPN7	GDS1096|Array_count	0.9848	bone marrow	0.7974
TCL1A	GDS1096|Array_count	0.9848	bone marrow	0.7968
S100A12	BIOGPS_U133AGNF1HA|Array_count	0.9894	bone marrow	0.7954
FLT3LG	GDS3113|Array_count	0.8631	bone marrow	0.7954
GLRX5	GDS1096|Array_count	0.7912	bone marrow	0.7948
MATK	GDS3113|Array_count	0.9443	bone marrow	0.7946
CCRN4L	GDS3113|Array_count	0.8707	bone marrow	0.7942
PIK3CD	GDS3113|Array_count	0.9047	bone marrow	0.7928
MGAT4A	GDS3113|Array_count	0.8342	bone marrow	0.7926
FOXN2	GDS3113|Array_count	0.8243	bone marrow	0.7904
C5AR1	GDS1096|Array_count	0.9012	bone marrow	0.7902
CDC42SE2	GDS3113|Array_count	0.8085	bone marrow	0.7887
ANKRD35	BIOGPS_U133AGNF1HA|Array_count	0.8122	bone marrow	0.7885
CASP8	GDS3113|Array_count	0.8183	bone marrow	0.7879
LCN2	BIOGPS_U133AGNF1HA|Array_count	0.9713	bone marrow	0.7861
RPIA	GDS1096|Array_count	0.8439	bone marrow	0.7861
GZMA	GDS3113|Array_count	0.923	bone marrow	0.786
PARVG	GDS3113|Array_count	0.9086	bone marrow	0.786
CDA	GDS3113|Array_count	0.8969	bone marrow	0.7858
STAT5A	GDS1096|Array_count	0.9847	bone marrow	0.7846
PAG1	GDS3113|Array_count	0.8736	bone marrow	0.7844
IGSF6	GDS3113|Array_count	0.906	bone marrow	0.7822
CD300A	GDS3113|Array_count	0.9167	bone marrow	0.7813
SELPLG	GDS3113|Array_count	0.8371	bone marrow	0.7806
GYPC	BIOGPS_U133AGNF1HA|Array_count	0.7854	bone marrow	0.7804
CHST11	GDS3113|Array_count	0.8006	bone marrow	0.7793
XPO7	BIOGPS_U133AGNF1HA|Array_count	0.758	bone marrow	0.7792
EIF2C4	GDS3113|Array_count	0.7515	bone marrow	0.7791
MARCH8	BIOGPS_U133AGNF1HA|Array_count	0.9277	bone marrow	0.7787
TXNDC3	GDS3113|Array_count	0.9803	bone marrow	0.7785
DENND4A	GDS3113|Array_count	0.7734	bone marrow	0.778
TLR6	GDS3113|Array_count	0.9547	bone marrow	0.778
HIST1H4G	GDS3113|Array_count	0.9505	bone marrow	0.7772
SIGLEC7	GDS3113|Array_count	0.917	bone marrow	0.7768
ARL4C	GDS3113|Array_count	0.8756	bone marrow	0.7753
RGL4	GDS3113|Array_count	0.9362	bone marrow	0.7747
PLAC8	GDS1096|Array_count	0.8884	bone marrow	0.7741
CARD17	GDS3113|Array_count	0.8302	bone marrow	0.7741
RASGRP1	GDS3113|Array_count	0.8768	bone marrow	0.7731
PLEK	GDS3113|Array_count	0.8711	bone marrow	0.7727
KIAA0101	GDS1096|Array_count	0.8793	bone marrow	0.7721
BPGM	GDS1096|Array_count	0.7436	bone marrow	0.7719
FYB	GDS3113|Array_count	0.893	bone marrow	0.7715
CDC14A	GDS3113|Array_count	0.8268	bone marrow	0.7703
MSRB1	GDS1096|Array_count	0.9608	bone marrow	0.7701
APOBEC3A	GDS1096|Array_count	0.9295	bone marrow	0.7699
CCDC18	GDS3113|Array_count	0.9383	bone marrow	0.7696
LMNB1	GDS1096|Array_count	0.9147	bone marrow	0.7694
BAG4	GDS3113|Array_count	0.7141	bone marrow	0.7689
ICOSLG	GDS3113|Array_count	0.9134	bone marrow	0.7688
PLB1	GDS3113|Array_count	0.8458	bone marrow	0.7684
MPP1	GDS1096|Array_count	0.8848	bone marrow	0.768
TARP	GDS1096|Array_count	0.9717	bone marrow	0.7678
STRN	GDS3113|Array_count	0.858	bone marrow	0.7678
DOCK11	GDS3113|Array_count	0.8322	bone marrow	0.7666
FERMT3	GDS3113|Array_count	0.8618	bone marrow	0.7665
PF4V1	GDS1096|Array_count	0.9845	bone marrow	0.7661
CCL5	GDS3113|Array_count	0.9044	bone marrow	0.7661
ITGAM	GDS1096|Array_count	0.9183	bone marrow	0.7655
MYO1F	GDS1096|Array_count	0.9674	bone marrow	0.7647
CD7	GDS3113|Array_count	0.9363	bone marrow	0.7643
RGS19	GDS3113|Array_count	0.8859	bone marrow	0.7642
TMEM19	GDS1096|Array_count	0.9721	bone marrow	0.7639
PRF1	GDS1096|Array_count	0.8303	bone marrow	0.7639
APOBR	GDS3113|Array_count	0.8543	bone marrow	0.7639
ATXN2L	GDS3113|Array_count	0.7656	bone marrow	0.7635
CNOT6L	GDS3113|Array_count	0.7734	bone marrow	0.7631
GLT1D1	GDS3113|Array_count	0.8779	bone marrow	0.7616
ZNF467	GDS3113|Array_count	0.7502	bone marrow	0.7615
TKT	GDS1096|Array_count	0.7405	bone marrow	0.7613
CD37	GDS1096|Array_count	0.9346	bone marrow	0.7607
ITGAL	GDS3113|Array_count	0.9184	bone marrow	0.7607
E2F3	GDS1096|Array_count	0.9598	bone marrow	0.7601
TMEM154	GDS3113|Array_count	0.8958	bone marrow	0.7592
NACC2	GDS3113|Array_count	0.7028	bone marrow	0.759
S100A9	GDS3113|Array_count	0.8967	bone marrow	0.7589
RELT	GDS3113|Array_count	0.8246	bone marrow	0.7589
RFPL2	GDS1096|Array_count	0.9726	bone marrow	0.7587
DAPP1	GDS3113|Array_count	0.895	bone marrow	0.7586
AMPD2	GDS3113|Array_count	0.8277	bone marrow	0.7585
SPI1	GDS1096|Array_count	0.952	bone marrow	0.7585
NCAPD2	GDS1096|Array_count	0.9629	bone marrow	0.7577
ARHGEF1	GDS3113|Array_count	0.8396	bone marrow	0.7575
ZBTB25	GDS3113|Array_count	0.718	bone marrow	0.7575
ABHD13	GDS3113|Array_count	0.7868	bone marrow	0.7573
RAB37	GDS3113|Array_count	0.8753	bone marrow	0.756
CXCR4	BIOGPS_U133AGNF1HA|Array_count	0.9533	bone marrow	0.7553
RASGRP2	GDS3113|Array_count	0.8498	bone marrow	0.7552
TYMP	GDS1096|Array_count	0.9714	bone marrow	0.7552
CD48	GDS3113|Array_count	0.9194	bone marrow	0.7544
POLE2	GDS1096|Array_count	0.96	bone marrow	0.7542
CD244	GDS3113|Array_count	0.9332	bone marrow	0.7535
IST1	GDS1096|Array_count	0.9412	bone marrow	0.7529
S1PR4	GDS3113|Array_count	0.9355	bone marrow	0.7519
CLEC5A	GDS3113|Array_count	0.8866	bone marrow	0.7514
VTI1A	GDS3113|Array_count	0.7231	bone marrow	0.751
VNN2	GDS1096|Array_count	0.9844	bone marrow	0.7508
RPIA	BIOGPS_U133AGNF1HA|Array_count	0.8842	bone marrow	0.7502
PGD	GDS1096|Array_count	0.8368	bone marrow	0.7494
GALNT3	GDS3113|Array_count	0.827	bone marrow	0.749
GPR171	GDS3113|Array_count	0.896	bone marrow	0.7479
ATM	GDS3113|Array_count	0.7168	bone marrow	0.7476
S100A8	GDS3113|Array_count	0.9211	bone marrow	0.7474
USP3	GDS3113|Array_count	0.666	bone marrow	0.7473
C1orf162	GDS3113|Array_count	0.889	bone marrow	0.7469
PRG2	GDS1096|Array_count	0.9844	bone marrow	0.7468
FAM117A	GDS1096|Array_count	0.6915	bone marrow	0.7467
FCER1G	GDS3113|Array_count	0.8526	bone marrow	0.7458
CPOX	BIOGPS_U133AGNF1HA|Array_count	0.741	bone marrow	0.7452
SAMHD1	GDS3113|Array_count	0.7647	bone marrow	0.745
CD6	GDS3113|Array_count	0.9236	bone marrow	0.7447
SH3BP1	GDS3113|Array_count	0.8687	bone marrow	0.7445
RBM38	BIOGPS_U133AGNF1HA|Array_count	0.8085	bone marrow	0.7435
CD28	GDS3113|Array_count	0.913	bone marrow	0.7418
SMAP2	GDS3113|Array_count	0.7383	bone marrow	0.7417
CPT1A	GDS1096|Array_count	0.9843	bone marrow	0.7415
CYTIP	GDS3113|Array_count	0.8703	bone marrow	0.7411
MKRN1	BIOGPS_U133AGNF1HA|Array_count	0.8508	bone marrow	0.7404
C20orf197	GDS3113|Array_count	0.9127	bone marrow	0.7403
LRRFIP1	GDS1096|Array_count	0.96	bone marrow	0.7397
PLAC8	BIOGPS_U133AGNF1HA|Array_count	0.9545	bone marrow	0.7392
UCP2	GDS1096|Array_count	0.9712	bone marrow	0.7391
TNFRSF10C	GDS1096|Array_count	0.9843	bone marrow	0.7383
TACC3	GDS1096|Array_count	0.9843	bone marrow	0.7375
BCL2A1	GDS1096|Array_count	0.955	bone marrow	0.737
GPR183	GDS3113|Array_count	0.845	bone marrow	0.7362
RXRA	GDS1096|Array_count	0.968	bone marrow	0.7359
FCGR3B	GDS1096|Array_count	0.9386	bone marrow	0.7355
IFI30	GDS3113|Array_count	0.8742	bone marrow	0.7351
CDKN2D	GDS3113|Array_count	0.8237	bone marrow	0.7346
STAT4	GDS3113|Array_count	0.8523	bone marrow	0.7344
HCST	GDS3113|Array_count	0.819	bone marrow	0.7336
GPCPD1	GDS3113|Array_count	0.6603	bone marrow	0.7331
STXBP2	GDS1096|Array_count	0.9703	bone marrow	0.7321
CYB5R4	GDS3113|Array_count	0.6973	bone marrow	0.7315
KLF12	GDS3113|Array_count	0.6991	bone marrow	0.731
PTPLAD2	GDS3113|Array_count	0.7484	bone marrow	0.7309
CHST12	GDS1096|Array_count	0.946	bone marrow	0.7306
CD5	GDS3113|Array_count	0.9437	bone marrow	0.73
CORO1A	GDS3113|Array_count	0.9088	bone marrow	0.7297
RNASE2	GDS3113|Array_count	0.797	bone marrow	0.7296
DPEP2	GDS3113|Array_count	0.8909	bone marrow	0.7295
CARD16	GDS3113|Array_count	0.8203	bone marrow	0.7294
TTPAL	GDS1096|Array_count	0.9468	bone marrow	0.7293
PHF6	GDS3113|Array_count	0.7862	bone marrow	0.7293
CAT	BIOGPS_U133AGNF1HA|Array_count	0.8969	bone marrow	0.7277
LAPTM5	GDS3113|Array_count	0.8577	bone marrow	0.7272
C1orf38	GDS3113|Array_count	0.8306	bone marrow	0.7271
FAM101B	GDS3113|Array_count	0.7524	bone marrow	0.7269
HIF1A	GDS3113|Array_count	0.6958	bone marrow	0.7249
SKAP1	GDS3113|Array_count	0.867	bone marrow	0.7246
ABCC1	GDS1096|Array_count	0.8017	bone marrow	0.7244
IL8	GDS1096|Array_count	0.9702	bone marrow	0.7234
SRBD1	GDS3113|Array_count	0.8617	bone marrow	0.7234
CSK	GDS3113|Array_count	0.8383	bone marrow	0.7231
SLC7A5	GDS1096|Array_count	0.9733	bone marrow	0.7229
ARHGDIB	GDS1096|Array_count	0.8414	bone marrow	0.7224
NKG7	GDS3113|Array_count	0.6689	bone marrow	0.7223
CXCR2	GDS3113|Array_count	0.9515	bone marrow	0.7223
BTG1	GDS3113|Array_count	0.6817	bone marrow	0.7221
AIF1	GDS3113|Array_count	0.8321	bone marrow	0.7219
SCO2	GDS3113|Array_count	0.6824	bone marrow	0.7212
CEBPB	GDS3113|Array_count	0.7996	bone marrow	0.7212
C10orf28	GDS3113|Array_count	0.8651	bone marrow	0.7209
CDA	BIOGPS_U133AGNF1HA|Array_count	0.9704	bone marrow	0.7208
C11orf21	GDS1096|Array_count	0.8573	bone marrow	0.7208
ARHGAP4	GDS3113|Array_count	0.8383	bone marrow	0.7205
SRGN	BIOGPS_U133AGNF1HA|Array_count	0.9719	bone marrow	0.7202
MICB	GDS1096|Array_count	0.9034	bone marrow	0.72
MCM2	GDS1096|Array_count	0.8749	bone marrow	0.7188
HBB	GDS1096|Array_count	0.8768	bone marrow	0.7179
TSPO	GDS1096|Array_count	0.7022	bone marrow	0.7177
BCL9L	GDS3113|Array_count	0.9098	bone marrow	0.7174
C7orf44	GDS1096|Array_count	0.9139	bone marrow	0.7168
CD3E	GDS3113|Array_count	0.9442	bone marrow	0.7167
DEDD2	GDS3113|Array_count	0.7569	bone marrow	0.7167
PCNXL2	GDS3113|Array_count	0.9366	bone marrow	0.7167
REL	GDS3113|Array_count	0.7519	bone marrow	0.7161
PTGER2	GDS3113|Array_count	0.8127	bone marrow	0.7142
AP1S2	GDS3113|Array_count	0.7684	bone marrow	0.7137
RPL10	GDS3113|Array_count	0.9617	bone marrow	0.7127
SNRK	GDS3113|Array_count	0.8604	bone marrow	0.7123
DUSP2	GDS3113|Array_count	0.7572	bone marrow	0.7119
LYN	GDS3113|Array_count	0.8345	bone marrow	0.7117
SPATA2L	GDS3113|Array_count	0.9636	bone marrow	0.7116
MKRN1	GDS1096|Array_count	0.6638	bone marrow	0.7112
ARRB2	GDS1096|Array_count	0.9708	bone marrow	0.7105
DENND1B	GDS3113|Array_count	0.889	bone marrow	0.7104
ANO6	GDS3113|Array_count	0.8919	bone marrow	0.7096
NFATC2IP	GDS1096|Array_count	0.97	bone marrow	0.7095
MS4A6A	GDS3113|Array_count	0.7478	bone marrow	0.7085
FAM208A	GDS3113|Array_count	0.8202	bone marrow	0.7079
LRCH4	GDS3113|Array_count	0.7816	bone marrow	0.7069
GNAI2	GDS1096|Array_count	0.9042	bone marrow	0.7067
CYLD	GDS3113|Array_count	0.6668	bone marrow	0.7063
LILRB4	GDS3113|Array_count	0.7759	bone marrow	0.7062
FAM49B	GDS3113|Array_count	0.6868	bone marrow	0.706
NCKAP1L	GDS1096|Array_count	0.9477	bone marrow	0.7058
HAUS4	GDS1096|Array_count	0.9699	bone marrow	0.7057
CLEC2B	GDS3113|Array_count	0.8283	bone marrow	0.7042
NFKB2	GDS3113|Array_count	0.7513	bone marrow	0.7041
RASGRP4	GDS3113|Array_count	0.6499	bone marrow	0.7036
FXYD5	GDS3113|Array_count	0.7636	bone marrow	0.7034
ACAP2	GDS3113|Array_count	0.6974	bone marrow	0.7025
CYTH4	GDS3113|Array_count	0.6857	bone marrow	0.7019
GMFG	GDS3113|Array_count	0.8679	bone marrow	0.7011
NIN	GDS3113|Array_count	0.7138	bone marrow	0.701
THEMIS	GDS3113|Array_count	0.9207	bone marrow	0.7009
LRMP	GDS3113|Array_count	0.8543	bone marrow	0.7006
HMHA1	GDS3113|Array_count	0.7679	bone marrow	0.6995
DDX11	GDS1096|Array_count	0.9571	bone marrow	0.6983
CCL5	GDS1096|Array_count	0.9129	bone marrow	0.6979
DOCK2	GDS3113|Array_count	0.8725	bone marrow	0.6974
RNASE3	GDS3113|Array_count	0.9057	bone marrow	0.6973
GRK6	GDS3113|Array_count	0.6892	bone marrow	0.6972
SELL	GDS1096|Array_count	0.9165	bone marrow	0.6966
WIPF1	GDS1096|Array_count	0.9133	bone marrow	0.6962
CNPY2	GDS1096|Array_count	0.8811	bone marrow	0.6962
CD40LG	GDS3113|Array_count	0.9477	bone marrow	0.6961
CSGALNACT2	GDS3113|Array_count	0.6713	bone marrow	0.6959
WAS	GDS1096|Array_count	0.7895	bone marrow	0.6958
P2RY10	GDS3113|Array_count	0.7712	bone marrow	0.6953
LCP1	GDS3113|Array_count	0.8438	bone marrow	0.6945
APOBEC3G	GDS3113|Array_count	0.7734	bone marrow	0.6945
STXBP2	GDS3113|Array_count	0.7778	bone marrow	0.6944
IL2RG	GDS3113|Array_count	0.8714	bone marrow	0.6941
TYMS	GDS1096|Array_count	0.8302	bone marrow	0.694
LRRFIP1	GDS3113|Array_count	0.6235	bone marrow	0.6935
SECTM1	GDS3113|Array_count	0.7496	bone marrow	0.6935
ANXA11	GDS1096|Array_count	0.9448	bone marrow	0.6929
LILRA6	GDS1096|Array_count	0.9843	bone marrow	0.6916
MMP25	GDS1096|Array_count	0.9843	bone marrow	0.6914
PAK2	GDS3113|Array_count	0.6577	bone marrow	0.6913
CAMP	GDS3113|Array_count	0.8931	bone marrow	0.6901
PIK3R5	GDS3113|Array_count	0.7632	bone marrow	0.6898
EMP3	GDS3113|Array_count	0.7409	bone marrow	0.6896
FYN	GDS3113|Array_count	0.7375	bone marrow	0.6884
PRDM1	GDS3113|Array_count	0.877	bone marrow	0.6879
RINL	GDS3113|Array_count	0.8594	bone marrow	0.6877
CXorf21	GDS1096|Array_count	0.9454	bone marrow	0.6874
CASP1	GDS3113|Array_count	0.8321	bone marrow	0.6869
FUT4	GDS1096|Array_count	0.9577	bone marrow	0.6867
ERAP2	GDS3113|Array_count	0.7651	bone marrow	0.6866
CD300LB	GDS3113|Array_count	0.7875	bone marrow	0.6862
ZDHHC18	GDS3113|Array_count	0.6226	bone marrow	0.6861
S100A5	GDS3113|Array_count	0.8617	bone marrow	0.6856
RUNX1-IT1	GDS1096|Array_count	0.9843	bone marrow	0.6839
HK3	GDS3113|Array_count	0.8004	bone marrow	0.6835
HIST1H2BB	GDS3113|Array_count	0.7057	bone marrow	0.6834
CD97	GDS3113|Array_count	0.7864	bone marrow	0.6828
BID	GDS3113|Array_count	0.7384	bone marrow	0.6819
LYST	GDS3113|Array_count	0.6955	bone marrow	0.6809
GZMB	GDS1096|Array_count	0.9356	bone marrow	0.6798
FRMD4A	GDS1096|Array_count	0.9843	bone marrow	0.6795
GPSM3	GDS1096|Array_count	0.9722	bone marrow	0.679
TAP2	GDS3113|Array_count	0.8726	bone marrow	0.6782
FAR2	GDS1096|Array_count	0.9226	bone marrow	0.6781
CXorf21	GDS3113|Array_count	0.876	bone marrow	0.6767
POM121	GDS1096|Array_count	0.9569	bone marrow	0.6761
MIS18BP1	GDS3113|Array_count	0.7702	bone marrow	0.6761
STK4	GDS3113|Array_count	0.7219	bone marrow	0.6758
ITK	GDS3113|Array_count	0.9298	bone marrow	0.6756
RETN	GDS3113|Array_count	0.9338	bone marrow	0.6755
NFKBID	GDS3113|Array_count	0.8512	bone marrow	0.6751
HIST1H2BO	GDS3113|Array_count	0.7976	bone marrow	0.6747
LYL1	BIOGPS_U133AGNF1HA|Array_count	0.6361	bone marrow	0.6744
CARD11	GDS3113|Array_count	0.9195	bone marrow	0.6741
GIMAP2	GDS3113|Array_count	0.8282	bone marrow	0.6734
CECR1	GDS3113|Array_count	0.7105	bone marrow	0.6733
ALOX5	GDS3113|Array_count	0.8538	bone marrow	0.673
ZBP1	GDS3113|Array_count	0.8787	bone marrow	0.6726
FPR1	GDS1096|Array_count	0.9456	bone marrow	0.6723
WIPF1	GDS3113|Array_count	0.774	bone marrow	0.6718
CD37	GDS3113|Array_count	0.9182	bone marrow	0.6712
HBB	BIOGPS_U133AGNF1HA|Array_count	0.8653	bone marrow	0.6709
SLA2	GDS3113|Array_count	0.9181	bone marrow	0.6707
SLC16A3	GDS1096|Array_count	0.9587	bone marrow	0.67
IER5	GDS3113|Array_count	0.7423	bone marrow	0.6697
TAS2R46	GDS3113|Array_count	0.832	bone marrow	0.6693
DMXL2	GDS3113|Array_count	0.7489	bone marrow	0.669
ANKRD13D	GDS3113|Array_count	0.6591	bone marrow	0.669
HIST1H2BF	GDS3113|Array_count	0.7074	bone marrow	0.6686
RNF125	GDS3113|Array_count	0.7227	bone marrow	0.6685
TMCC2	GDS1096|Array_count	0.9213	bone marrow	0.6671
RNASE6	GDS3113|Array_count	0.7886	bone marrow	0.667
FAM82B	GDS3113|Array_count	0.7392	bone marrow	0.6667
FAM116A	GDS3113|Array_count	0.7038	bone marrow	0.6664
ZMYM6	GDS3113|Array_count	0.6907	bone marrow	0.6649
TPX2	GDS1096|Array_count	0.9722	bone marrow	0.6644
CD226	GDS3113|Array_count	0.943	bone marrow	0.6635
SHKBP1	GDS3113|Array_count	0.6266	bone marrow	0.6635
RAD51D	GDS1096|Array_count	0.9162	bone marrow	0.6634
MSN	GDS3113|Array_count	0.6614	bone marrow	0.6634
FLI1	GDS3113|Array_count	0.8493	bone marrow	0.6633
ZC3HAV1	GDS3113|Array_count	0.7592	bone marrow	0.6632
HCLS1	GDS3113|Array_count	0.8381	bone marrow	0.6627
IL2RB	GDS3113|Array_count	0.912	bone marrow	0.6626
PELI1	GDS3113|Array_count	0.6072	bone marrow	0.6621
TRAF3IP3	GDS3113|Array_count	0.9221	bone marrow	0.6611
MTMR3	GDS1096|Array_count	0.955	bone marrow	0.6611
MKI67	GDS1096|Array_count	0.9581	bone marrow	0.6605
GMFG	GDS1096|Array_count	0.9265	bone marrow	0.6602
KEL	GDS1096|Array_count	0.9844	bone marrow	0.6596
SIGLEC10	GDS3113|Array_count	0.8713	bone marrow	0.6595
TLR2	GDS3113|Array_count	0.8178	bone marrow	0.6593
ICAM3	GDS1096|Array_count	0.9417	bone marrow	0.6593
CREB5	GDS3113|Array_count	0.7628	bone marrow	0.6588
FAM100B	GDS3113|Array_count	0.6059	bone marrow	0.6575
PREX1	GDS3113|Array_count	0.829	bone marrow	0.6572
SH2D2A	GDS3113|Array_count	0.9058	bone marrow	0.6569
EFHD2	GDS3113|Array_count	0.6965	bone marrow	0.6567
MALT1	GDS3113|Array_count	0.8385	bone marrow	0.6565
ADCY7	GDS3113|Array_count	0.7606	bone marrow	0.6556
DENND1C	GDS3113|Array_count	0.8804	bone marrow	0.6552
TAS2R45	GDS3113|Array_count	0.7929	bone marrow	0.6551
BRWD3	GDS3113|Array_count	0.7743	bone marrow	0.6551
KIF18B	GDS1096|Array_count	0.8837	bone marrow	0.6549
CXCL12	GDS1096|Array_count	0.6665	bone marrow	0.6549
FBXO7	GDS1096|Array_count	0.5997	bone marrow	0.6539
TTC39C	GDS3113|Array_count	0.7545	bone marrow	0.6537
TXK	GDS3113|Array_count	0.9106	bone marrow	0.6537
OGFRL1	GDS3113|Array_count	0.7415	bone marrow	0.6521
TNFAIP3	GDS3113|Array_count	0.7736	bone marrow	0.6514
ZNF800	GDS3113|Array_count	0.773	bone marrow	0.6509
NDE1	GDS1096|Array_count	0.8923	bone marrow	0.6505
CLEC10A	GDS3113|Array_count	0.7811	bone marrow	0.6504
PLA2G2F	GDS3113|Array_count	0.9177	bone marrow	0.6494
ALOX5	GDS1096|Array_count	0.9557	bone marrow	0.6492
PDE3B	GDS3113|Array_count	0.8455	bone marrow	0.6489
SIAH2	GDS1096|Array_count	0.9303	bone marrow	0.6488
FOXN2	GDS1096|Array_count	0.9569	bone marrow	0.6483
IKBKG	GDS3113|Array_count	0.7664	bone marrow	0.6482
MAP3K2	GDS3113|Array_count	0.6293	bone marrow	0.6478
CD177	GDS1096|Array_count	0.9643	bone marrow	0.6473
CCDC109B	GDS3113|Array_count	0.78	bone marrow	0.647
UNC45A	GDS1096|Array_count	0.9541	bone marrow	0.6468
DYSF	GDS1096|Array_count	0.9845	bone marrow	0.6466
EDAR	GDS3113|Array_count	0.9313	bone marrow	0.6463
RHOF	GDS3113|Array_count	0.8401	bone marrow	0.6463
TSC22D3	GDS3113|Array_count	0.6869	bone marrow	0.6459
LIMD2	GDS3113|Array_count	0.7623	bone marrow	0.6454
CD52	GDS3113|Array_count	0.8902	bone marrow	0.6439
OR2K2	GDS3113|Array_count	0.8397	bone marrow	0.6435
PCF11	GDS3113|Array_count	0.8764	bone marrow	0.6419
IRAK4	GDS3113|Array_count	0.646	bone marrow	0.6417
HDC	GDS3113|Array_count	0.8455	bone marrow	0.6411
ASF1B	GDS1096|Array_count	0.9493	bone marrow	0.64
DIAPH1	GDS3113|Array_count	0.6487	bone marrow	0.6394
UROD	GDS1096|Array_count	0.7988	bone marrow	0.6394
RPL18	GDS1096|Array_count	0.9413	bone marrow	0.6392
SP140L	GDS3113|Array_count	0.7358	bone marrow	0.639
AOC2	GDS1096|Array_count	0.9579	bone marrow	0.6388
GSPT1	BIOGPS_U133AGNF1HA|Array_count	0.7251	bone marrow	0.6386
HIST2H2AA3	GDS3113|Array_count	0.7121	bone marrow	0.6382
SORL1	GDS3113|Array_count	0.7232	bone marrow	0.6378
SIPA1	GDS3113|Array_count	0.7441	bone marrow	0.6372
TLR1	GDS3113|Array_count	0.7559	bone marrow	0.6366
GINS1	GDS1096|Array_count	0.9488	bone marrow	0.6366
FPR2	GDS1096|Array_count	0.9845	bone marrow	0.6363
PURB	GDS3113|Array_count	0.8773	bone marrow	0.6363
HMGB2	GDS1096|Array_count	0.8054	bone marrow	0.636
IFNAR2	GDS3113|Array_count	0.6631	bone marrow	0.6356
DENND3	GDS1096|Array_count	0.9704	bone marrow	0.6355
HIST1H2BM	GDS3113|Array_count	0.7038	bone marrow	0.6353
ATXN7	GDS3113|Array_count	0.8651	bone marrow	0.6348
UCP2	GDS3113|Array_count	0.7929	bone marrow	0.6347
CPVL	GDS3113|Array_count	0.7556	bone marrow	0.6333
SLC2A14	GDS3113|Array_count	0.6337	bone marrow	0.6332
TRDMT1	GDS3113|Array_count	0.8985	bone marrow	0.6327
CYP4F3	GDS1096|Array_count	0.9515	bone marrow	0.6325
SLC2A6	GDS3113|Array_count	0.7487	bone marrow	0.6321
TALDO1	GDS1096|Array_count	0.5994	bone marrow	0.6318
GCA	GDS1096|Array_count	0.8223	bone marrow	0.6317
SSH2	GDS3113|Array_count	0.5695	bone marrow	0.6316
USP34	GDS3113|Array_count	0.5953	bone marrow	0.6314
TBL2	GDS1096|Array_count	0.8645	bone marrow	0.6312
SLC4A10	GDS1096|Array_count	0.9695	bone marrow	0.6301
ARG1	BIOGPS_U133AGNF1HA|Array_count	0.8819	bone marrow	0.6294
MPP1	BIOGPS_U133AGNF1HA|Array_count	0.7844	bone marrow	0.6293
PRKCD	GDS1096|Array_count	0.9366	bone marrow	0.6292
NCF2	GDS1096|Array_count	0.9569	bone marrow	0.6287
UBE2C	GDS1096|Array_count	0.8515	bone marrow	0.6281
KIR2DL3	GDS3113|Array_count	0.6649	bone marrow	0.628
ALOX5AP	BIOGPS_U133AGNF1HA|Array_count	0.9765	bone marrow	0.6278
RNF40	GDS1096|Array_count	0.9693	bone marrow	0.6276
G0S2	BIOGPS_U133AGNF1HA|Array_count	0.9033	bone marrow	0.6274
HIST1H2BD	GDS3113|Array_count	0.6474	bone marrow	0.6274
LSP1	GDS1096|Array_count	0.9588	bone marrow	0.6266
CENPA	GDS1096|Array_count	0.9846	bone marrow	0.6261
CXCR4	GDS1096|Array_count	0.9361	bone marrow	0.6261
MAX	GDS1096|Array_count	0.8357	bone marrow	0.6256
LTF	GDS1096|Array_count	0.9554	bone marrow	0.6255
CNTRL	GDS3113|Array_count	0.7954	bone marrow	0.6251
LSP1	GDS3113|Array_count	0.7097	bone marrow	0.6251
GZMK	GDS3113|Array_count	0.9076	bone marrow	0.6249
CRKL	GDS1096|Array_count	0.9277	bone marrow	0.6247
GPR174	GDS3113|Array_count	0.9143	bone marrow	0.6245
FRAT2	GDS1096|Array_count	0.8755	bone marrow	0.6241
LCP1	GDS1096|Array_count	0.9486	bone marrow	0.6239
MBNL1	GDS3113|Array_count	0.6532	bone marrow	0.6239
PILRA	GDS1096|Array_count	0.9589	bone marrow	0.6226
NADK	GDS1096|Array_count	0.9411	bone marrow	0.6225
RHOG	GDS3113|Array_count	0.6608	bone marrow	0.6224
RAB39A	GDS3113|Array_count	0.9596	bone marrow	0.6224
ZAP70	GDS3113|Array_count	0.9387	bone marrow	0.6217
CARD8	GDS3113|Array_count	0.7337	bone marrow	0.6211
MAML2	GDS3113|Array_count	0.7697	bone marrow	0.6202
SLC43A3	GDS1096|Array_count	0.9564	bone marrow	0.6201
FAM65B	GDS1096|Array_count	0.8317	bone marrow	0.62
YPEL5	GDS3113|Array_count	0.5182	bone marrow	0.6198
DNAJB9	GDS1096|Array_count	0.9391	bone marrow	0.6196
DOK3	GDS3113|Array_count	0.8024	bone marrow	0.6196
MS4A3	GDS3113|Array_count	0.9324	bone marrow	0.6192
