^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):BIOGPS_U133AGNF1HA|Array_count(15075390); GSE30611|NGS(23258890).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
SH2D2A	GSE30611|NGS	0.9642	Lymph node	0.6411
A2MP1	GSE30611|NGS	0.7723	Lymph node	0.6408
MIR3648	GSE30611|NGS	0.8196	Lymph node	0.6403
P2RX5	BIOGPS_U133AGNF1HA|Array_count	0.9563	Lymph node	0.6398
HOXC5	GSE30611|NGS	0.8931	Lymph node	0.6395
PF4V1	GSE30611|NGS	0.8668	Lymph node	0.6389
SEL1L3	GSE30611|NGS	0.7394	Lymph node	0.6389
KLHL17	GSE30611|NGS	0.6875	Lymph node	0.6385
MIR3064	GSE30611|NGS	0.6639	Lymph node	0.6382
CD80	GSE30611|NGS	0.8405	Lymph node	0.6379
WNT10A	GSE30611|NGS	0.8014	Lymph node	0.6378
SFI1	GSE30611|NGS	0.8327	Lymph node	0.6374
MDS2	GSE30611|NGS	0.8684	Lymph node	0.6366
HS3ST3A1	GSE30611|NGS	0.7052	Lymph node	0.6359
IL18RAP	GSE30611|NGS	0.7495	Lymph node	0.6355
DUXA	GSE30611|NGS	0.9005	Lymph node	0.6354
EFCAB4B	GSE30611|NGS	0.8609	Lymph node	0.6349
SNX20	GSE30611|NGS	0.8291	Lymph node	0.6344
SPAG4	GSE30611|NGS	0.7655	Lymph node	0.6343
TTC22	GSE30611|NGS	0.8299	Lymph node	0.6335
LOC254099	GSE30611|NGS	0.7617	Lymph node	0.6325
CDH26	GSE30611|NGS	0.6955	Lymph node	0.6317
HOMER3	GSE30611|NGS	0.8624	Lymph node	0.6309
SAMSN1	BIOGPS_U133AGNF1HA|Array_count	0.9018	Lymph node	0.6308
IGL@	BIOGPS_U133AGNF1HA|Array_count	0.9749	Lymph node	0.6306
GZMA	GSE30611|NGS	0.7946	Lymph node	0.6302
SFMBT2	GSE30611|NGS	0.7613	Lymph node	0.6294
LOC100507062	GSE30611|NGS	0.5474	Lymph node	0.6283
ICAM3	GSE30611|NGS	0.7382	Lymph node	0.6272
RASAL3	GSE30611|NGS	0.8707	Lymph node	0.6266
FAM120C	GSE30611|NGS	0.6311	Lymph node	0.626
KIAA0125	GSE30611|NGS	0.9524	Lymph node	0.6257
LINC00239	GSE30611|NGS	0.8211	Lymph node	0.6246
IGLJ3	BIOGPS_U133AGNF1HA|Array_count	0.9466	Lymph node	0.6234
FAM89B	GSE30611|NGS	0.8302	Lymph node	0.6229
VENTXP7	GSE30611|NGS	0.7974	Lymph node	0.6218
AURKB	GSE30611|NGS	0.7261	Lymph node	0.6212
PARD3B	GSE30611|NGS	0.8724	Lymph node	0.6212
GRAP2	GSE30611|NGS	0.7528	Lymph node	0.6207
NOD2	GSE30611|NGS	0.7067	Lymph node	0.6184
CCDC88B	GSE30611|NGS	0.8103	Lymph node	0.6183
SAMD9	GSE30611|NGS	0.771	Lymph node	0.618
MAP4K4	GSE30611|NGS	0.9647	Lymph node	0.6169
BCL2A1	GSE30611|NGS	0.8297	Lymph node	0.6165
MIR3614	GSE30611|NGS	0.8263	Lymph node	0.6165
SOCS1	GSE30611|NGS	0.6379	Lymph node	0.6155
PIK3CD	GSE30611|NGS	0.7748	Lymph node	0.6153
HS3ST3B1	GSE30611|NGS	0.7279	Lymph node	0.6145
ZGLP1	GSE30611|NGS	0.7348	Lymph node	0.6132
TXK	GSE30611|NGS	0.7972	Lymph node	0.6124
C21orf49	GSE30611|NGS	0.8794	Lymph node	0.6122
LOC643733	GSE30611|NGS	0.8982	Lymph node	0.6114
FAIM3	BIOGPS_U133AGNF1HA|Array_count	0.9563	Lymph node	0.6105
TREML2	GSE30611|NGS	0.8343	Lymph node	0.6102
ZNF215	GSE30611|NGS	0.6654	Lymph node	0.6101
SLX1B-SULT1A4	GSE30611|NGS	0.5841	Lymph node	0.6095
CTRB2	GSE30611|NGS	0.8402	Lymph node	0.6092
OSBPL8	GSE30611|NGS	0.798	Lymph node	0.6085
ATAD3A	GSE30611|NGS	0.8424	Lymph node	0.6083
FOXP1	GSE30611|NGS	0.9649	Lymph node	0.6081
XKRX	GSE30611|NGS	0.748	Lymph node	0.608
PTPRCAP	GSE30611|NGS	0.9106	Lymph node	0.608
FGD2	GSE30611|NGS	0.7959	Lymph node	0.6078
SLAMF6	GSE30611|NGS	0.9518	Lymph node	0.6069
OSM	GSE30611|NGS	0.6741	Lymph node	0.6066
CD52	GSE30611|NGS	0.8497	Lymph node	0.6063
GSDMC	GSE30611|NGS	0.7886	Lymph node	0.6062
LPXN	GSE30611|NGS	0.7673	Lymph node	0.6061
RFFL	GSE30611|NGS	0.9025	Lymph node	0.6059
LPAR5	GSE30611|NGS	0.7533	Lymph node	0.6055
OCSTAMP	GSE30611|NGS	0.9143	Lymph node	0.6052
RNF24	GSE30611|NGS	0.965	Lymph node	0.6047
RPL32	GSE30611|NGS	0.944	Lymph node	0.6045
ANGPTL7	GSE30611|NGS	0.6785	Lymph node	0.6044
GRAPL	GSE30611|NGS	0.8549	Lymph node	0.6039
RPP38	GSE30611|NGS	0.7155	Lymph node	0.6036
SNORA12	GSE30611|NGS	0.7552	Lymph node	0.6034
FASTK	GSE30611|NGS	0.7287	Lymph node	0.6034
NCF1	GSE30611|NGS	0.8886	Lymph node	0.6022
PLAC8	GSE30611|NGS	0.8571	Lymph node	0.6009
GPR20	GSE30611|NGS	0.6144	Lymph node	0.6008
CD48	GSE30611|NGS	0.8849	Lymph node	0.6007
TBC1D3C	GSE30611|NGS	0.655	Lymph node	0.6007
KLRF1	GSE30611|NGS	0.7897	Lymph node	0.6002
LOC100499484	GSE30611|NGS	0.8085	Lymph node	0.5999
CLK1	BIOGPS_U133AGNF1HA|Array_count	0.6771	Lymph node	0.5999
ECD	GSE30611|NGS	0.8635	Lymph node	0.5995
FUT7	GSE30611|NGS	0.8898	Lymph node	0.5994
SLC35D3	GSE30611|NGS	0.8861	Lymph node	0.5992
RHOH	GSE30611|NGS	0.9003	Lymph node	0.5988
ITK	GSE30611|NGS	0.8805	Lymph node	0.5979
FAM160A2	GSE30611|NGS	0.6597	Lymph node	0.5975
SNORA65	GSE30611|NGS	0.7094	Lymph node	0.5972
SOWAHD	GSE30611|NGS	0.8229	Lymph node	0.5963
LILRB1	GSE30611|NGS	0.8787	Lymph node	0.5962
NUP62	GSE30611|NGS	0.9033	Lymph node	0.5957
CORO1A	GSE30611|NGS	0.8613	Lymph node	0.5938
NLRC3	GSE30611|NGS	0.7461	Lymph node	0.5937
OR2L2	GSE30611|NGS	0.9041	Lymph node	0.593
LOC727896	GSE30611|NGS	0.5425	Lymph node	0.5929
FAM177B	GSE30611|NGS	0.9302	Lymph node	0.592
RPS12	GSE30611|NGS	0.6029	Lymph node	0.5919
CD1A	GSE30611|NGS	0.8607	Lymph node	0.5916
FAM13A-AS1	GSE30611|NGS	0.6685	Lymph node	0.5916
LIPA	GSE30611|NGS	0.7952	Lymph node	0.5912
HERC2P2	GSE30611|NGS	0.5065	Lymph node	0.5911
WIPF1	GSE30611|NGS	0.6275	Lymph node	0.591
IL2RG	GSE30611|NGS	0.8556	Lymph node	0.5901
VAMP1	GSE30611|NGS	0.6544	Lymph node	0.59
PTPN6	GSE30611|NGS	0.8877	Lymph node	0.5895
CHRNA9	GSE30611|NGS	0.8552	Lymph node	0.5884
IFNA21	GSE30611|NGS	0.9341	Lymph node	0.5884
FANCA	GSE30611|NGS	0.8818	Lymph node	0.5883
UHRF1	GSE30611|NGS	0.8117	Lymph node	0.5883
NSUN5P1	GSE30611|NGS	0.5722	Lymph node	0.5883
KIR2DL1	GSE30611|NGS	0.8505	Lymph node	0.5879
CD6	GSE30611|NGS	0.8938	Lymph node	0.5879
PGBD2	GSE30611|NGS	0.5372	Lymph node	0.5876
C1orf98	GSE30611|NGS	0.7519	Lymph node	0.5875
VKORC1	GSE30611|NGS	0.8189	Lymph node	0.5875
TBC1D3H	GSE30611|NGS	0.6424	Lymph node	0.5865
ZNFX1-AS1	GSE30611|NGS	0.793	Lymph node	0.5864
KIAA0922	GSE30611|NGS	0.804	Lymph node	0.5859
PRDM1	GSE30611|NGS	0.6825	Lymph node	0.5858
ZMAT5	GSE30611|NGS	0.9374	Lymph node	0.5853
CTSW	GSE30611|NGS	0.7991	Lymph node	0.585
TAS1R3	GSE30611|NGS	0.8451	Lymph node	0.585
ITLN2	GSE30611|NGS	0.8302	Lymph node	0.5848
IL2RA	GSE30611|NGS	0.8352	Lymph node	0.5847
GRK6	GSE30611|NGS	0.8919	Lymph node	0.5846
DENND1C	GSE30611|NGS	0.8196	Lymph node	0.5839
SNORA1	GSE30611|NGS	0.8998	Lymph node	0.5838
RAB39A	GSE30611|NGS	0.6788	Lymph node	0.5837
LOC389906	GSE30611|NGS	0.512	Lymph node	0.5836
FOXD4L1	GSE30611|NGS	0.7634	Lymph node	0.5833
RGS14	GSE30611|NGS	0.6402	Lymph node	0.5828
ALG11	GSE30611|NGS	0.9048	Lymph node	0.5822
PLCB2	GSE30611|NGS	0.7131	Lymph node	0.5822
IL23R	GSE30611|NGS	0.8452	Lymph node	0.5819
MLANA	GSE30611|NGS	0.6676	Lymph node	0.5809
SELPLG	GSE30611|NGS	0.7124	Lymph node	0.5801
CDC42SE1	GSE30611|NGS	0.5487	Lymph node	0.5799
NSUN5P2	GSE30611|NGS	0.583	Lymph node	0.5797
SNORA29	GSE30611|NGS	0.8121	Lymph node	0.5788
MGC39372	GSE30611|NGS	0.7705	Lymph node	0.5783
BLNK	BIOGPS_U133AGNF1HA|Array_count	0.9112	Lymph node	0.5781
LOC100233209	GSE30611|NGS	0.8663	Lymph node	0.578
KLK14	GSE30611|NGS	0.5976	Lymph node	0.5775
LIME1	GSE30611|NGS	0.7348	Lymph node	0.5774
NSUN2	GSE30611|NGS	0.8299	Lymph node	0.5768
ARHGDIB	GSE30611|NGS	0.6646	Lymph node	0.5762
P2RY8	GSE30611|NGS	0.8879	Lymph node	0.5757
FAM46C	GSE30611|NGS	0.5917	Lymph node	0.5749
MFI2	GSE30611|NGS	0.7339	Lymph node	0.5745
C1orf186	GSE30611|NGS	0.7187	Lymph node	0.5741
CNR2	GSE30611|NGS	0.9554	Lymph node	0.5738
FCRLB	GSE30611|NGS	0.701	Lymph node	0.5729
NUP210	GSE30611|NGS	0.6957	Lymph node	0.5726
ZNF74	GSE30611|NGS	0.6412	Lymph node	0.572
IGKV4-1	BIOGPS_U133AGNF1HA|Array_count	0.9626	Lymph node	0.5719
IL20	GSE30611|NGS	0.8147	Lymph node	0.5716
TRPC2	GSE30611|NGS	0.7096	Lymph node	0.5713
CCNL1	BIOGPS_U133AGNF1HA|Array_count	0.733	Lymph node	0.5705
LOC100506776	GSE30611|NGS	0.8005	Lymph node	0.5704
SCARNA27	GSE30611|NGS	0.9035	Lymph node	0.5704
GIMAP2	GSE30611|NGS	0.5651	Lymph node	0.5702
TBC1D3B	GSE30611|NGS	0.6387	Lymph node	0.5702
CYSLTR1	GSE30611|NGS	0.6954	Lymph node	0.5702
SNORA75	GSE30611|NGS	0.8451	Lymph node	0.57
HIST1H3H	GSE30611|NGS	0.7561	Lymph node	0.5699
MICU1	GSE30611|NGS	0.966	Lymph node	0.5698
CD7	GSE30611|NGS	0.8499	Lymph node	0.5696
CCNT2	GSE30611|NGS	0.6962	Lymph node	0.5695
PRF1	GSE30611|NGS	0.876	Lymph node	0.5694
ZBTB1	GSE30611|NGS	0.447	Lymph node	0.5693
ASB3	GSE30611|NGS	0.966	Lymph node	0.5686
DAPP1	GSE30611|NGS	0.7432	Lymph node	0.5685
LOC285972	GSE30611|NGS	0.8943	Lymph node	0.5685
HIST1H2AH	GSE30611|NGS	0.8448	Lymph node	0.5681
MTERFD3	GSE30611|NGS	0.6925	Lymph node	0.568
CD38	GSE30611|NGS	0.5939	Lymph node	0.5679
ING1	GSE30611|NGS	0.6928	Lymph node	0.5678
SLC25A36	GSE30611|NGS	0.9032	Lymph node	0.5674
HIST1H4D	GSE30611|NGS	0.6882	Lymph node	0.5674
GAS6	GSE30611|NGS	0.9373	Lymph node	0.567
CCNI2	GSE30611|NGS	0.912	Lymph node	0.5669
SMCR9	GSE30611|NGS	0.6896	Lymph node	0.5669
CST7	GSE30611|NGS	0.7982	Lymph node	0.5668
TCIRG1	GSE30611|NGS	0.6434	Lymph node	0.5665
IRF4	GSE30611|NGS	0.9524	Lymph node	0.5662
OAS2	GSE30611|NGS	0.5297	Lymph node	0.5659
FLT3	GSE30611|NGS	0.7066	Lymph node	0.5655
BCAS4	GSE30611|NGS	0.7751	Lymph node	0.5648
HSH2D	GSE30611|NGS	0.886	Lymph node	0.5646
CCL5	GSE30611|NGS	0.8016	Lymph node	0.5645
FAM190A	GSE30611|NGS	0.8427	Lymph node	0.5645
LOC100130557	GSE30611|NGS	0.8474	Lymph node	0.5642
LOC100286793	GSE30611|NGS	0.5761	Lymph node	0.5641
TMEM150B	GSE30611|NGS	0.6246	Lymph node	0.564
TRAF3IP3	GSE30611|NGS	0.9012	Lymph node	0.5632
CALCOCO1	GSE30611|NGS	0.9333	Lymph node	0.5627
SNORA59A	GSE30611|NGS	0.7683	Lymph node	0.5621
SNORA59B	GSE30611|NGS	0.7683	Lymph node	0.5621
YPEL3	GSE30611|NGS	0.749	Lymph node	0.5608
LOC283663	GSE30611|NGS	0.9372	Lymph node	0.5607
LOC645638	GSE30611|NGS	0.8713	Lymph node	0.559
TEN1-CDK3	GSE30611|NGS	0.8185	Lymph node	0.5587
PIK3R6	GSE30611|NGS	0.7009	Lymph node	0.5586
IMMP2L	GSE30611|NGS	0.8747	Lymph node	0.5584
C1orf63	GSE30611|NGS	0.5651	Lymph node	0.5581
ZSCAN4	GSE30611|NGS	0.7465	Lymph node	0.5581
FCRL1	GSE30611|NGS	0.9664	Lymph node	0.5576
CDRT15P1	GSE30611|NGS	0.8933	Lymph node	0.5575
GZMH	GSE30611|NGS	0.7954	Lymph node	0.5559
IL26	GSE30611|NGS	0.8809	Lymph node	0.5558
LOC439949	GSE30611|NGS	0.7675	Lymph node	0.5556
LOC100287722	GSE30611|NGS	0.8323	Lymph node	0.5549
THAP3	GSE30611|NGS	0.9063	Lymph node	0.5549
GTPBP8	GSE30611|NGS	0.7774	Lymph node	0.5544
LTB	BIOGPS_U133AGNF1HA|Array_count	0.9685	Lymph node	0.554
TNFRSF17	GSE30611|NGS	0.92	Lymph node	0.5538
JAK3	GSE30611|NGS	0.8212	Lymph node	0.5535
ADORA2A	GSE30611|NGS	0.6885	Lymph node	0.5533
FGF23	GSE30611|NGS	0.8928	Lymph node	0.5531
PVRIG	GSE30611|NGS	0.8097	Lymph node	0.5529
ANXA2R	GSE30611|NGS	0.6846	Lymph node	0.5528
ANXA11	GSE30611|NGS	0.9339	Lymph node	0.5522
MGC12982	GSE30611|NGS	0.6542	Lymph node	0.5514
CD37	GSE30611|NGS	0.8857	Lymph node	0.5513
SCARNA12	GSE30611|NGS	0.6084	Lymph node	0.5511
LIMD2	GSE30611|NGS	0.8595	Lymph node	0.5507
KIR3DX1	GSE30611|NGS	0.8629	Lymph node	0.5506
REST	GSE30611|NGS	0.7698	Lymph node	0.5504
LOC91149	GSE30611|NGS	0.9395	Lymph node	0.55
AADACL2	GSE30611|NGS	0.8312	Lymph node	0.5498
FTX	GSE30611|NGS	0.5988	Lymph node	0.5498
SNORD86	GSE30611|NGS	0.8541	Lymph node	0.5493
PARP15	GSE30611|NGS	0.9071	Lymph node	0.5493
TRIM22	GSE30611|NGS	0.5395	Lymph node	0.5487
FAM134C	GSE30611|NGS	0.7048	Lymph node	0.5487
FLJ38109	GSE30611|NGS	0.6883	Lymph node	0.5483
NPIPL3	GSE30611|NGS	0.5977	Lymph node	0.5472
LOC613037	GSE30611|NGS	0.5782	Lymph node	0.547
FMNL1	GSE30611|NGS	0.7149	Lymph node	0.547
LOC389641	GSE30611|NGS	0.6674	Lymph node	0.5469
LOC100131096	GSE30611|NGS	0.7838	Lymph node	0.5468
MIR663A	GSE30611|NGS	0.7257	Lymph node	0.5468
HERC2P3	GSE30611|NGS	0.514	Lymph node	0.5468
SNORA9	GSE30611|NGS	0.6891	Lymph node	0.5462
CLEC4GP1	GSE30611|NGS	0.6973	Lymph node	0.5461
UEVLD	GSE30611|NGS	0.6986	Lymph node	0.5461
HOXA1	GSE30611|NGS	0.8305	Lymph node	0.5458
SCARNA21	GSE30611|NGS	0.7777	Lymph node	0.5458
NLRP14	GSE30611|NGS	0.8093	Lymph node	0.5457
ZNF193	GSE30611|NGS	0.8409	Lymph node	0.5457
NOS3	GSE30611|NGS	0.9668	Lymph node	0.5456
S1PR4	GSE30611|NGS	0.8313	Lymph node	0.5455
KLRK1	GSE30611|NGS	0.8899	Lymph node	0.5454
GRIPAP1	GSE30611|NGS	0.8189	Lymph node	0.5449
TBC1D3G	GSE30611|NGS	0.6352	Lymph node	0.5448
ALPL	GSE30611|NGS	0.8761	Lymph node	0.5448
REM2	GSE30611|NGS	0.6756	Lymph node	0.5448
HCST	GSE30611|NGS	0.8087	Lymph node	0.5436
CD40	GSE30611|NGS	0.8355	Lymph node	0.5435
HIF1A	GSE30611|NGS	0.7886	Lymph node	0.5435
GLYATL2	GSE30611|NGS	0.7505	Lymph node	0.5429
ZNF208	GSE30611|NGS	0.6248	Lymph node	0.5426
RELL2	GSE30611|NGS	0.8676	Lymph node	0.5425
NFKB2	GSE30611|NGS	0.6449	Lymph node	0.5421
LOC254100	GSE30611|NGS	0.4981	Lymph node	0.5421
ADAMDEC1	GSE30611|NGS	0.9514	Lymph node	0.5414
RPS19	GSE30611|NGS	0.5303	Lymph node	0.5412
RUSC1	GSE30611|NGS	0.744	Lymph node	0.5406
DENND2D	GSE30611|NGS	0.6051	Lymph node	0.5403
PLEKHG7	GSE30611|NGS	0.7875	Lymph node	0.5402
UCKL1-AS1	GSE30611|NGS	0.8564	Lymph node	0.5399
LOC100132247	GSE30611|NGS	0.6004	Lymph node	0.5397
ARL11	GSE30611|NGS	0.7016	Lymph node	0.5397
FOXD1	GSE30611|NGS	0.7406	Lymph node	0.5396
CARD11	GSE30611|NGS	0.9004	Lymph node	0.5395
CCL18	GSE30611|NGS	0.7728	Lymph node	0.5394
C8orf73	GSE30611|NGS	0.5676	Lymph node	0.5381
C1QB	GSE30611|NGS	0.5508	Lymph node	0.5375
SNORA64	GSE30611|NGS	0.791	Lymph node	0.5374
CLDN15	GSE30611|NGS	0.547	Lymph node	0.5369
NKX6-1	GSE30611|NGS	0.8931	Lymph node	0.5364
CCNA2	GSE30611|NGS	0.6012	Lymph node	0.5364
IL27RA	GSE30611|NGS	0.6143	Lymph node	0.536
DEDD2	GSE30611|NGS	0.453	Lymph node	0.5358
NFKBID	GSE30611|NGS	0.6969	Lymph node	0.5354
LYSMD2	GSE30611|NGS	0.645	Lymph node	0.5353
RPS28	GSE30611|NGS	0.7076	Lymph node	0.5352
POMT1	GSE30611|NGS	0.9046	Lymph node	0.5352
FAM63B	GSE30611|NGS	0.7884	Lymph node	0.5351
TRAF3IP3	BIOGPS_U133AGNF1HA|Array_count	0.9566	Lymph node	0.535
BIN2	GSE30611|NGS	0.7072	Lymph node	0.5348
MLKL	GSE30611|NGS	0.5268	Lymph node	0.5347
RPL29P2	GSE30611|NGS	0.6497	Lymph node	0.5342
ITGB7	BIOGPS_U133AGNF1HA|Array_count	0.6975	Lymph node	0.5341
TTC31	GSE30611|NGS	0.693	Lymph node	0.5339
E2F7	GSE30611|NGS	0.8567	Lymph node	0.5339
PIK3CG	GSE30611|NGS	0.6703	Lymph node	0.5335
SNORA16A	GSE30611|NGS	0.7857	Lymph node	0.5333
SNRPC	GSE30611|NGS	0.546	Lymph node	0.5331
MAP3K7	GSE30611|NGS	0.8572	Lymph node	0.5329
BTK	GSE30611|NGS	0.7624	Lymph node	0.5328
PRRX1	GSE30611|NGS	0.6463	Lymph node	0.5327
BANK1	GSE30611|NGS	0.8444	Lymph node	0.5324
CCDC109B	GSE30611|NGS	0.5517	Lymph node	0.5324
SMAP2	GSE30611|NGS	0.8813	Lymph node	0.5321
SLC35G2	GSE30611|NGS	0.6703	Lymph node	0.5316
MRI1	GSE30611|NGS	0.6984	Lymph node	0.5315
GYPE	GSE30611|NGS	0.7325	Lymph node	0.5315
CPSF7	GSE30611|NGS	0.8539	Lymph node	0.5313
FLJ43663	GSE30611|NGS	0.6565	Lymph node	0.5309
IKZF2	GSE30611|NGS	0.6569	Lymph node	0.5308
LOC100506136	GSE30611|NGS	0.5805	Lymph node	0.5307
INF2	GSE30611|NGS	0.7249	Lymph node	0.5306
MIR1914	GSE30611|NGS	0.8883	Lymph node	0.5306
ZNF718	GSE30611|NGS	0.4687	Lymph node	0.5306
FAM90A25P	GSE30611|NGS	0.7618	Lymph node	0.5303
DEFB124	GSE30611|NGS	0.9144	Lymph node	0.5302
SLX1A	GSE30611|NGS	0.7535	Lymph node	0.5301
CD3D	GSE30611|NGS	0.9506	Lymph node	0.5301
SIGLEC9	GSE30611|NGS	0.5333	Lymph node	0.5301
UHRF2	BIOGPS_U133AGNF1HA|Array_count	0.4912	Lymph node	0.5298
RNASE6	GSE30611|NGS	0.5675	Lymph node	0.5295
LYPD1	GSE30611|NGS	0.9366	Lymph node	0.5295
FNBP4	BIOGPS_U133AGNF1HA|Array_count	0.5818	Lymph node	0.5292
CD226	GSE30611|NGS	0.5774	Lymph node	0.5287
MOGS	GSE30611|NGS	0.518	Lymph node	0.5279
RPS27	GSE30611|NGS	0.539	Lymph node	0.5277
EMBP1	GSE30611|NGS	0.6518	Lymph node	0.5273
RASGRP1	GSE30611|NGS	0.8685	Lymph node	0.527
SLC39A8	GSE30611|NGS	0.7864	Lymph node	0.5264
GPRIN3	GSE30611|NGS	0.5548	Lymph node	0.5263
KDM5D	BIOGPS_U133AGNF1HA|Array_count	0.7231	Lymph node	0.5261
NHLH1	GSE30611|NGS	0.7303	Lymph node	0.5259
CBLN3	GSE30611|NGS	0.5005	Lymph node	0.5258
RHBDF2	GSE30611|NGS	0.6656	Lymph node	0.5252
HIST1H2BJ	GSE30611|NGS	0.6182	Lymph node	0.5252
GPR63	GSE30611|NGS	0.9404	Lymph node	0.5245
NKX6-3	GSE30611|NGS	0.9161	Lymph node	0.5235
LOC283693	GSE30611|NGS	0.6092	Lymph node	0.5229
FLJ37201	GSE30611|NGS	0.5037	Lymph node	0.5229
TONSL	GSE30611|NGS	0.5503	Lymph node	0.5229
IGLV3-19	BIOGPS_U133AGNF1HA|Array_count	0.9068	Lymph node	0.5228
BTG1	GSE30611|NGS	0.5183	Lymph node	0.5225
SNORA57	GSE30611|NGS	0.6325	Lymph node	0.5217
SH2D1A	GSE30611|NGS	0.9124	Lymph node	0.5217
GIMAP1-GIMAP5	GSE30611|NGS	0.7142	Lymph node	0.5214
PRCD	GSE30611|NGS	0.9665	Lymph node	0.5213
UPF3A	GSE30611|NGS	0.772	Lymph node	0.5211
C15orf62	GSE30611|NGS	0.5444	Lymph node	0.5208
LCP1	GSE30611|NGS	0.6461	Lymph node	0.5208
KEAP1	GSE30611|NGS	0.5399	Lymph node	0.5207
IL4R	GSE30611|NGS	0.9167	Lymph node	0.52
LOC100505549	GSE30611|NGS	0.5342	Lymph node	0.519
GEMIN7	GSE30611|NGS	0.5208	Lymph node	0.5189
AP2S1	GSE30611|NGS	0.9265	Lymph node	0.5189
RNASE1	GSE30611|NGS	0.7062	Lymph node	0.5187
DDX26B	GSE30611|NGS	0.5952	Lymph node	0.5185
SLC15A3	GSE30611|NGS	0.8708	Lymph node	0.5183
CTRC	GSE30611|NGS	0.9474	Lymph node	0.518
KLF2	GSE30611|NGS	0.5485	Lymph node	0.5178
HOXA2	GSE30611|NGS	0.6123	Lymph node	0.5175
BIK	GSE30611|NGS	0.6295	Lymph node	0.5174
BATF	GSE30611|NGS	0.8198	Lymph node	0.5171
IL2RB	GSE30611|NGS	0.8439	Lymph node	0.5168
CBWD5	GSE30611|NGS	0.7868	Lymph node	0.5166
SH2B1	GSE30611|NGS	0.5247	Lymph node	0.5164
NIPA1	GSE30611|NGS	0.6611	Lymph node	0.5164
WDR27	GSE30611|NGS	0.7434	Lymph node	0.5163
MRPS35	GSE30611|NGS	0.9679	Lymph node	0.5159
EED	GSE30611|NGS	0.5117	Lymph node	0.5158
OR5K2	GSE30611|NGS	0.7373	Lymph node	0.5156
SNORD35A	GSE30611|NGS	0.7916	Lymph node	0.515
POLR3H	GSE30611|NGS	0.927	Lymph node	0.5148
KCNJ14	GSE30611|NGS	0.6746	Lymph node	0.5142
CAPN14	GSE30611|NGS	0.7361	Lymph node	0.5141
CD33	GSE30611|NGS	0.6025	Lymph node	0.514
SRSF1	GSE30611|NGS	0.8624	Lymph node	0.5139
TNFSF13B	GSE30611|NGS	0.7392	Lymph node	0.5135
CTSA	GSE30611|NGS	0.8574	Lymph node	0.5134
LRP5L	GSE30611|NGS	0.5694	Lymph node	0.5134
CD19	GSE30611|NGS	0.961	Lymph node	0.5131
GDF7	GSE30611|NGS	0.746	Lymph node	0.513
SIGLEC5	GSE30611|NGS	0.6736	Lymph node	0.5129
LOC100630923	GSE30611|NGS	0.43	Lymph node	0.5124
AOAH	GSE30611|NGS	0.7833	Lymph node	0.5122
DKFZP686I15217	GSE30611|NGS	0.5773	Lymph node	0.5119
LOC389634	GSE30611|NGS	0.7085	Lymph node	0.5116
CTRL	GSE30611|NGS	0.7622	Lymph node	0.5115
CD1C	GSE30611|NGS	0.77	Lymph node	0.5113
DNA2	GSE30611|NGS	0.5031	Lymph node	0.5112
CDKN2B-AS1	GSE30611|NGS	0.7358	Lymph node	0.511
ERCC6L	GSE30611|NGS	0.7358	Lymph node	0.5104
LYL1	GSE30611|NGS	0.6622	Lymph node	0.5104
ZDHHC16	GSE30611|NGS	0.7198	Lymph node	0.5103
LY96	GSE30611|NGS	0.5603	Lymph node	0.5101
MC4R	GSE30611|NGS	0.8851	Lymph node	0.51
RGS1	GSE30611|NGS	0.605	Lymph node	0.5095
LOC339666	GSE30611|NGS	0.6807	Lymph node	0.5092
WFIKKN1	GSE30611|NGS	0.645	Lymph node	0.509
MR1	GSE30611|NGS	0.5732	Lymph node	0.5089
MIR943	GSE30611|NGS	0.9293	Lymph node	0.5089
IL10RA	GSE30611|NGS	0.7588	Lymph node	0.5088
TNFAIP8	GSE30611|NGS	0.6541	Lymph node	0.5087
PLCD1	GSE30611|NGS	0.81	Lymph node	0.5087
LCLAT1	GSE30611|NGS	0.7911	Lymph node	0.5084
TBC1D3F	GSE30611|NGS	0.8229	Lymph node	0.5079
GP1BB	GSE30611|NGS	0.9675	Lymph node	0.5078
SAMSN1	GSE30611|NGS	0.6516	Lymph node	0.5077
C21orf91	GSE30611|NGS	0.8554	Lymph node	0.5075
HOXB4	GSE30611|NGS	0.5898	Lymph node	0.5074
LAPTM5	GSE30611|NGS	0.6985	Lymph node	0.5074
RPL11	GSE30611|NGS	0.7585	Lymph node	0.5069
FAM65C	GSE30611|NGS	0.6795	Lymph node	0.5069
LOC100506071	GSE30611|NGS	0.9642	Lymph node	0.5059
ACAP1	BIOGPS_U133AGNF1HA|Array_count	0.9185	Lymph node	0.5055
GPR89A	GSE30611|NGS	0.888	Lymph node	0.5051
LOC100527964	GSE30611|NGS	0.6265	Lymph node	0.5049
WASH5P	GSE30611|NGS	0.5521	Lymph node	0.5045
