^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434); GDS181_TISSUE|Array_count(11904358); GSE30611|NGS(23258890); RNASEQ|NGS(22345621).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
ABCC6	BIOGPS_U133AGNF1HA|Array_count	0.9827	liver	0.9667
SLC22A3	GSE30611|NGS	0.915	liver	0.9665
C4BPA	GDS1096|Array_count	0.9908	liver	0.9665
GCK	RNASEQ|NGS	0.9567	liver	0.9664
PAH	RNASEQ|NGS	0.9699	liver	0.9662
CHI3L1	GSE30611|NGS	0.9137	liver	0.9661
STEAP3	RNASEQ|NGS	0.9053	liver	0.966
NR1I2	RNASEQ|NGS	0.9696	liver	0.9658
XYLB	GDS3113|Array_count	0.9728	liver	0.9658
HGD	GSE30611|NGS	0.9707	liver	0.9658
GJB1	GSE30611|NGS	0.9688	liver	0.9657
FETUB	GDS3113|Array_count	0.9852	liver	0.9657
OR8J1	GDS3113|Array_count	0.9899	liver	0.9655
COLEC10	GSE30611|NGS	0.9453	liver	0.9653
AKAP17A	GSE30611|NGS	0.9719	liver	0.9653
C8orf80	RNASEQ|NGS	0.9253	liver	0.9651
SERPING1	RNASEQ|NGS	0.9004	liver	0.9648
NR1I3	GDS1096|Array_count	0.992	liver	0.9646
ARG1	GDS1096|Array_count	0.9846	liver	0.9646
F10	GDS181_TISSUE|Array_count	0.9451	liver	0.9645
UGDH	RNASEQ|NGS	0.8999	liver	0.9645
GPLD1	RNASEQ|NGS	0.9522	liver	0.9642
SERPINF2	GDS1096|Array_count	0.9903	liver	0.9642
MST1	RNASEQ|NGS	0.9257	liver	0.9638
TTPA	GDS3113|Array_count	0.9731	liver	0.9637
CES2	BIOGPS_U133AGNF1HA|Array_count	0.9851	liver	0.9632
DAO	GSE30611|NGS	0.971	liver	0.9632
VNN1	GDS3113|Array_count	0.9775	liver	0.9631
AFM	RNASEQ|NGS	0.9725	liver	0.9631
CYP4F2	GDS181_TISSUE|Array_count	0.9884	liver	0.9628
HGFAC	BIOGPS_U133AGNF1HA|Array_count	0.9293	liver	0.9628
HAMP	RNASEQ|NGS	0.9445	liver	0.9625
ABCC6P1	GSE30611|NGS	0.9612	liver	0.9625
ABCC2	RNASEQ|NGS	0.9645	liver	0.9624
ANXA10	GSE30611|NGS	0.9686	liver	0.9622
MT1M	GSE30611|NGS	0.9262	liver	0.9622
NEU4	RNASEQ|NGS	0.9672	liver	0.9619
CYP4F12	GDS181_TISSUE|Array_count	0.9703	liver	0.9618
METTL7B	RNASEQ|NGS	0.927	liver	0.9617
CTH	RNASEQ|NGS	0.9313	liver	0.9615
HAO2	RNASEQ|NGS	0.9691	liver	0.9613
ST6GAL1	RNASEQ|NGS	0.9099	liver	0.9611
HS3ST3B1	RNASEQ|NGS	0.9203	liver	0.9611
VNN1	RNASEQ|NGS	0.931	liver	0.9611
GPR26	GDS3113|Array_count	0.9696	liver	0.9611
HSD17B8	BIOGPS_U133AGNF1HA|Array_count	0.9579	liver	0.9611
PCK2	BIOGPS_U133AGNF1HA|Array_count	0.9808	liver	0.961
CYP4A11	GDS1096|Array_count	0.9916	liver	0.9609
HAAO	BIOGPS_U133AGNF1HA|Array_count	0.9264	liver	0.9609
CPN1	BIOGPS_U133AGNF1HA|Array_count	0.9369	liver	0.9603
SEC14L2	RNASEQ|NGS	0.9233	liver	0.9602
GNMT	GDS181_TISSUE|Array_count	0.9879	liver	0.9601
TM4SF4	GDS181_TISSUE|Array_count	0.9896	liver	0.9601
SLC22A25	RNASEQ|NGS	0.9536	liver	0.96
PKLR	GDS181_TISSUE|Array_count	0.9601	liver	0.9598
IGSF9	GSE30611|NGS	0.9488	liver	0.9597
TMEM45A	RNASEQ|NGS	0.9104	liver	0.9594
MFSD2A	RNASEQ|NGS	0.9323	liver	0.9592
TST	BIOGPS_U133AGNF1HA|Array_count	0.9775	liver	0.9592
GJB1	BIOGPS_U133AGNF1HA|Array_count	0.9413	liver	0.9591
FOXA3	GSE30611|NGS	0.946	liver	0.9588
CLDN14	RNASEQ|NGS	0.9587	liver	0.9587
RTP3	RNASEQ|NGS	0.9478	liver	0.9586
PEMT	BIOGPS_U133AGNF1HA|Array_count	0.9783	liver	0.9585
FMO3	GDS181_TISSUE|Array_count	0.9493	liver	0.9585
HMGCS2	GDS1096|Array_count	0.9813	liver	0.9584
HOXB8	GDS3113|Array_count	0.9779	liver	0.9583
PROZ	GSE30611|NGS	0.9578	liver	0.9579
FMO5	GSE30611|NGS	0.9068	liver	0.9578
HAL	GDS181_TISSUE|Array_count	0.9837	liver	0.9577
ACOX2	GDS181_TISSUE|Array_count	0.9699	liver	0.9574
BHMT	GDS1096|Array_count	0.9913	liver	0.9572
MGMT	BIOGPS_U133AGNF1HA|Array_count	0.9365	liver	0.9571
FOXA2	GSE30611|NGS	0.9513	liver	0.9571
SEMA4G	GSE30611|NGS	0.98	liver	0.957
AGMO	GDS3113|Array_count	0.9793	liver	0.9568
CIDEB	BIOGPS_U133AGNF1HA|Array_count	0.9423	liver	0.9568
MYO1B	RNASEQ|NGS	0.8926	liver	0.9566
SLC30A10	RNASEQ|NGS	0.9477	liver	0.9565
RNASE1	GDS181_TISSUE|Array_count	0.9892	liver	0.9565
GCDH	GDS181_TISSUE|Array_count	0.9751	liver	0.9565
APOC1	GDS181_TISSUE|Array_count	0.9668	liver	0.9563
GCDH	BIOGPS_U133AGNF1HA|Array_count	0.9384	liver	0.9563
FAM113A	GDS3113|Array_count	0.9036	liver	0.9562
CYP2B6	BIOGPS_U133AGNF1HA|Array_count	0.9419	liver	0.956
GCKR	GDS1096|Array_count	0.9912	liver	0.9558
SYMPK	GDS3113|Array_count	0.9554	liver	0.9554
AOX1	GSE30611|NGS	0.9011	liver	0.9553
ACTR3C	GSE30611|NGS	0.9631	liver	0.9552
DPYS	GDS1096|Array_count	0.9881	liver	0.9547
FBP1	RNASEQ|NGS	0.9359	liver	0.9546
LRG1	BIOGPS_U133AGNF1HA|Array_count	0.9238	liver	0.9545
F11	GDS1096|Array_count	0.991	liver	0.954
CUX2	RNASEQ|NGS	0.9613	liver	0.9539
CES1	GDS3113|Array_count	0.9557	liver	0.9539
CFHR4	BIOGPS_U133AGNF1HA|Array_count	0.9193	liver	0.9538
PUS10	GDS3113|Array_count	0.9776	liver	0.9538
F5	GSE30611|NGS	0.9414	liver	0.9536
ABCB4	GSE30611|NGS	0.9793	liver	0.9536
ANGPTL6	RNASEQ|NGS	0.9421	liver	0.9535
ABCC2	GSE30611|NGS	0.9503	liver	0.9535
CYP4A11	BIOGPS_U133AGNF1HA|Array_count	0.9928	liver	0.9533
F5	GDS181_TISSUE|Array_count	0.9806	liver	0.953
MST1	GDS3113|Array_count	0.9508	liver	0.953
SARDH	RNASEQ|NGS	0.9425	liver	0.9529
FAM176A	RNASEQ|NGS	0.9285	liver	0.9528
ONECUT2	GSE30611|NGS	0.9485	liver	0.9528
HGFAC	RNASEQ|NGS	0.9285	liver	0.9527
GCGR	GSE30611|NGS	0.9729	liver	0.9524
GBP7	GSE30611|NGS	0.9318	liver	0.9522
CCDC75	GDS3113|Array_count	0.9547	liver	0.9519
NNMT	GDS181_TISSUE|Array_count	0.9685	liver	0.9517
AGMO	GSE30611|NGS	0.9036	liver	0.9516
HAO1	BIOGPS_U133AGNF1HA|Array_count	0.9182	liver	0.9515
TM4SF4	GDS1096|Array_count	0.9908	liver	0.9514
AOX1	GDS3113|Array_count	0.9647	liver	0.9514
IL27	GSE30611|NGS	0.9401	liver	0.9513
NGEF	GSE30611|NGS	0.9581	liver	0.9512
IGFALS	GDS1096|Array_count	0.9826	liver	0.9512
STEAP3	GSE30611|NGS	0.947	liver	0.9505
TMEM176A	BIOGPS_U133AGNF1HA|Array_count	0.964	liver	0.9503
C3	GDS3113|Array_count	0.9279	liver	0.9502
BAIAP2	GDS181_TISSUE|Array_count	0.9885	liver	0.95
SLC25A10	BIOGPS_U133AGNF1HA|Array_count	0.9113	liver	0.9499
PRAP1	RNASEQ|NGS	0.9567	liver	0.9498
MT1M	RNASEQ|NGS	0.8941	liver	0.9497
THPO	RNASEQ|NGS	0.9038	liver	0.9494
UPF2	GSE30611|NGS	0.9784	liver	0.9493
UNQ6494	RNASEQ|NGS	0.94	liver	0.9492
CLEC4G	RNASEQ|NGS	0.9431	liver	0.949
CCBP2	RNASEQ|NGS	0.8625	liver	0.949
STARD10	BIOGPS_U133AGNF1HA|Array_count	0.973	liver	0.949
SNORA76	RNASEQ|NGS	0.9285	liver	0.9486
FBXO36	GDS3113|Array_count	0.9633	liver	0.9486
KDM8	GDS3113|Array_count	0.9749	liver	0.9483
HAL	GDS1096|Array_count	0.9866	liver	0.9479
NR1I3	GDS181_TISSUE|Array_count	0.964	liver	0.9478
SEC14L4	RNASEQ|NGS	0.9429	liver	0.9476
CHST4	RNASEQ|NGS	0.9221	liver	0.9474
ALDH4A1	BIOGPS_U133AGNF1HA|Array_count	0.9793	liver	0.9474
MST1	GDS1096|Array_count	0.9862	liver	0.9472
UGT2B28	BIOGPS_U133AGNF1HA|Array_count	0.9445	liver	0.9472
RGN	RNASEQ|NGS	0.9224	liver	0.9469
PC	GSE30611|NGS	0.9581	liver	0.9469
GPX2	GSE30611|NGS	0.9457	liver	0.9464
HPR	GDS1096|Array_count	0.9849	liver	0.9462
HFM1	GDS3113|Array_count	0.9877	liver	0.9461
F7	GDS1096|Array_count	0.8968	liver	0.9461
ALDH1B1	BIOGPS_U133AGNF1HA|Array_count	0.9217	liver	0.9458
ENPP7	GSE30611|NGS	0.9634	liver	0.9456
C4BPB	GDS3113|Array_count	0.985	liver	0.9455
PPP1R1A	BIOGPS_U133AGNF1HA|Array_count	0.9749	liver	0.9455
DMRTA1	RNASEQ|NGS	0.9168	liver	0.9454
CYP4F3	RNASEQ|NGS	0.9545	liver	0.9454
SLC22A7	GDS3113|Array_count	0.9709	liver	0.9452
C2	GDS181_TISSUE|Array_count	0.9403	liver	0.9452
LCAT	GDS3113|Array_count	0.9221	liver	0.945
C10orf125	RNASEQ|NGS	0.89	liver	0.9449
CYP3A4	GDS3113|Array_count	0.9855	liver	0.9449
UPB1	GDS3113|Array_count	0.9719	liver	0.9448
F10	GDS1096|Array_count	0.9801	liver	0.9447
IL1RAP	GDS1096|Array_count	0.9903	liver	0.9445
NR1I3	BIOGPS_U133AGNF1HA|Array_count	0.9033	liver	0.9443
CLEC1B	RNASEQ|NGS	0.9474	liver	0.9442
CRELD2	RNASEQ|NGS	0.8654	liver	0.9437
CYP3A5	RNASEQ|NGS	0.9246	liver	0.9437
SYT7	RNASEQ|NGS	0.941	liver	0.9437
HPN	GDS181_TISSUE|Array_count	0.9753	liver	0.9436
ABCB11	GSE30611|NGS	0.9486	liver	0.9433
ERRFI1	RNASEQ|NGS	0.8607	liver	0.9431
PNPLA3	GSE30611|NGS	0.9182	liver	0.943
TM4SF5	GDS3113|Array_count	0.9826	liver	0.9429
SOD2	GDS1096|Array_count	0.9718	liver	0.9427
SHBG	RNASEQ|NGS	0.9238	liver	0.9426
C3	BIOGPS_U133AGNF1HA|Array_count	0.971	liver	0.9424
AADAC	GDS3113|Array_count	0.9715	liver	0.9424
POR	RNASEQ|NGS	0.8681	liver	0.9423
P4HB	RNASEQ|NGS	0.8608	liver	0.9421
DCXR	RNASEQ|NGS	0.868	liver	0.942
ONECUT1	GSE30611|NGS	0.9512	liver	0.942
SLC5A6	RNASEQ|NGS	0.8717	liver	0.9415
AQP9	GDS181_TISSUE|Array_count	0.9536	liver	0.9415
ALDH8A1	RNASEQ|NGS	0.9615	liver	0.9412
CYP27A1	GDS1096|Array_count	0.99	liver	0.9412
AGT	GDS181_TISSUE|Array_count	0.9416	liver	0.941
CLEC4M	GDS3113|Array_count	0.9578	liver	0.941
NNMT	GDS1096|Array_count	0.9609	liver	0.9407
TRPM8	GSE30611|NGS	0.9703	liver	0.9406
FNDC4	RNASEQ|NGS	0.9056	liver	0.9405
KNG1	GDS3113|Array_count	0.987	liver	0.9402
CEBPA	GDS181_TISSUE|Array_count	0.926	liver	0.9402
NPW	GSE30611|NGS	0.9107	liver	0.9401
ENPP7	RNASEQ|NGS	0.9465	liver	0.9399
CYP2C18	GDS3113|Array_count	0.9721	liver	0.9397
GAMT	BIOGPS_U133AGNF1HA|Array_count	0.9582	liver	0.9396
C4BPA	BIOGPS_U133AGNF1HA|Array_count	0.9836	liver	0.9395
APOM	GDS1096|Array_count	0.9899	liver	0.9393
C21orf128	GSE30611|NGS	0.9767	liver	0.9392
SLC25A15	GSE30611|NGS	0.9152	liver	0.9389
HMGCS2	GSE30611|NGS	0.9347	liver	0.9389
CYP4F2	BIOGPS_U133AGNF1HA|Array_count	0.9129	liver	0.9387
MED31	GDS3113|Array_count	0.987	liver	0.9385
BCHE	GDS3113|Array_count	0.933	liver	0.9378
AKR1C4	BIOGPS_U133AGNF1HA|Array_count	0.8968	liver	0.9377
TTC36	RNASEQ|NGS	0.9477	liver	0.9377
SEC14L4	GSE30611|NGS	0.9549	liver	0.9376
UPB1	GSE30611|NGS	0.9492	liver	0.9375
SNORA14A	GSE30611|NGS	0.9648	liver	0.9371
KIAA0319L	GDS3113|Array_count	0.8863	liver	0.9371
ACADSB	GDS1096|Array_count	0.9755	liver	0.9369
NADKD1	RNASEQ|NGS	0.8459	liver	0.9369
NR1H4	GDS1096|Array_count	0.9795	liver	0.9367
APOC3	GDS3113|Array_count	0.9865	liver	0.9367
ISOC2	BIOGPS_U133AGNF1HA|Array_count	0.8944	liver	0.9365
SLC16A13	GSE30611|NGS	0.8725	liver	0.9362
MASP1	RNASEQ|NGS	0.8968	liver	0.9359
tAKR	RNASEQ|NGS	0.8796	liver	0.9358
SIGIRR	BIOGPS_U133AGNF1HA|Array_count	0.9135	liver	0.9355
NR1H4	RNASEQ|NGS	0.9382	liver	0.935
C2orf72	RNASEQ|NGS	0.9393	liver	0.935
EPHA1	RNASEQ|NGS	0.8991	liver	0.9345
CRHBP	GDS1096|Array_count	0.961	liver	0.9344
SERPINA1	BIOGPS_U133AGNF1HA|Array_count	0.9835	liver	0.9341
RXRA	GDS181_TISSUE|Array_count	0.9697	liver	0.934
TST	GDS181_TISSUE|Array_count	0.9316	liver	0.934
ADH1A	GDS3113|Array_count	0.9362	liver	0.9338
F11	GDS3113|Array_count	0.9783	liver	0.9336
CHST4	GSE30611|NGS	0.9758	liver	0.9334
ACOX2	GDS1096|Array_count	0.9895	liver	0.9333
ST6GAL1	GDS3113|Array_count	0.9177	liver	0.9332
SCARB1	RNASEQ|NGS	0.8671	liver	0.933
SLCO1B7	RNASEQ|NGS	0.9658	liver	0.9328
IL1RAP	RNASEQ|NGS	0.8766	liver	0.9325
ART4	GDS3113|Array_count	0.9569	liver	0.9323
SULT1C2	GSE30611|NGS	0.9756	liver	0.9323
IGF1	BIOGPS_U133AGNF1HA|Array_count	0.9793	liver	0.9322
GSTZ1	GDS181_TISSUE|Array_count	0.9679	liver	0.9321
HMGCL	BIOGPS_U133AGNF1HA|Array_count	0.9247	liver	0.9318
ACSL5	RNASEQ|NGS	0.8728	liver	0.9317
C19orf80	GSE30611|NGS	0.9417	liver	0.9317
SLC13A5	BIOGPS_U133AGNF1HA|Array_count	0.9472	liver	0.9314
HGD	GDS181_TISSUE|Array_count	0.958	liver	0.9313
FMO5	RNASEQ|NGS	0.9056	liver	0.9311
TTC38	BIOGPS_U133AGNF1HA|Array_count	0.9393	liver	0.9308
TM6SF2	GSE30611|NGS	0.9401	liver	0.9308
PROZ	RNASEQ|NGS	0.9627	liver	0.9307
GJB1	RNASEQ|NGS	0.9235	liver	0.9302
SLC17A2	BIOGPS_U133AGNF1HA|Array_count	0.8847	liver	0.9301
MST1P9	BIOGPS_U133AGNF1HA|Array_count	0.9279	liver	0.93
GLS2	BIOGPS_U133AGNF1HA|Array_count	0.9061	liver	0.9298
SLC9A3R1	GSE30611|NGS	0.961	liver	0.9296
NAT1	GDS3113|Array_count	0.9385	liver	0.9292
GLYATL1	RNASEQ|NGS	0.9613	liver	0.929
C2	GDS1096|Array_count	0.9733	liver	0.929
UGT2B4	GDS3113|Array_count	0.8722	liver	0.9288
C3	GSE30611|NGS	0.8768	liver	0.9286
HAO2	GDS1096|Array_count	0.9825	liver	0.9284
TSKU	RNASEQ|NGS	0.8805	liver	0.9283
CYP1A2	GSE30611|NGS	0.9637	liver	0.9283
LRRC8E	RNASEQ|NGS	0.874	liver	0.9282
FURIN	RNASEQ|NGS	0.8492	liver	0.9282
APOM	RNASEQ|NGS	0.9146	liver	0.928
HMGCL	GDS181_TISSUE|Array_count	0.9721	liver	0.9276
SLC41A2	RNASEQ|NGS	0.8271	liver	0.9274
AKR7A3	BIOGPS_U133AGNF1HA|Array_count	0.9825	liver	0.9273
DHODH	RNASEQ|NGS	0.824	liver	0.9273
AMMECR1	GDS3113|Array_count	0.965	liver	0.9272
GYS2	GDS181_TISSUE|Array_count	0.9722	liver	0.9271
CHI3L1	GDS1096|Array_count	0.9448	liver	0.9267
CYP2B7P1	GSE30611|NGS	0.9503	liver	0.9266
APEX2	GDS181_TISSUE|Array_count	0.9832	liver	0.9266
PAH	BIOGPS_U133AGNF1HA|Array_count	0.9763	liver	0.9265
PTGR1	GDS3113|Array_count	0.9118	liver	0.9265
CFI	RNASEQ|NGS	0.9205	liver	0.9261
HPD	RNASEQ|NGS	0.9536	liver	0.9258
C8A	BIOGPS_U133AGNF1HA|Array_count	0.8831	liver	0.9257
DNAJC22	RNASEQ|NGS	0.9293	liver	0.9255
CYP4A22	GSE30611|NGS	0.9736	liver	0.9253
SLC25A13	RNASEQ|NGS	0.8562	liver	0.9252
SLC17A9	GDS1096|Array_count	0.9825	liver	0.9251
UGT2B28	GDS3113|Array_count	0.9775	liver	0.9249
TMPRSS6	GDS181_TISSUE|Array_count	0.9567	liver	0.9248
ARSH	GDS3113|Array_count	0.9497	liver	0.9246
G6PC	GDS181_TISSUE|Array_count	0.9863	liver	0.9244
ACMSD	GSE30611|NGS	0.9725	liver	0.9243
APOA1	GDS3113|Array_count	0.976	liver	0.9242
SERPINA3	GDS181_TISSUE|Array_count	0.9526	liver	0.9241
APOC4	GDS1096|Array_count	0.8656	liver	0.9241
HYOU1	RNASEQ|NGS	0.8343	liver	0.9239
HRSP12	GSE30611|NGS	0.8795	liver	0.9238
ACSM5	RNASEQ|NGS	0.9071	liver	0.9238
HPN	GDS1096|Array_count	0.9792	liver	0.9237
GCH1	RNASEQ|NGS	0.8722	liver	0.9235
G6PC	BIOGPS_U133AGNF1HA|Array_count	0.9617	liver	0.9233
AQP9	GSE30611|NGS	0.8947	liver	0.9232
CRB3	RNASEQ|NGS	0.9117	liver	0.9229
NSUN6	GDS1096|Array_count	0.9888	liver	0.9229
AQP9	RNASEQ|NGS	0.9172	liver	0.9227
HSP90B3P	RNASEQ|NGS	0.8349	liver	0.9226
SOD2	GDS3113|Array_count	0.8882	liver	0.9226
PZP	GDS1096|Array_count	0.9758	liver	0.9219
CYP7B1	GDS3113|Array_count	0.9372	liver	0.9219
GNMT	GDS1096|Array_count	0.9887	liver	0.9214
NAPRT1	BIOGPS_U133AGNF1HA|Array_count	0.8745	liver	0.9212
BDH1	GDS3113|Array_count	0.8891	liver	0.9206
KMO	RNASEQ|NGS	0.9096	liver	0.9204
CFH	GDS1096|Array_count	0.9452	liver	0.9202
ANGPTL6	GDS3113|Array_count	0.8963	liver	0.9201
PNKD	BIOGPS_U133AGNF1HA|Array_count	0.9278	liver	0.92
AZGP1P1	GSE30611|NGS	0.95	liver	0.92
G6PC	GDS3113|Array_count	0.9766	liver	0.9198
PIK3C2G	GDS3113|Array_count	0.9586	liver	0.9197
SNTB1	RNASEQ|NGS	0.8454	liver	0.9197
VN1R1	GDS1096|Array_count	0.9886	liver	0.9196
APOL5	GSE30611|NGS	0.9452	liver	0.9194
SERPINA4	GDS1096|Array_count	0.9306	liver	0.9193
EBP	RNASEQ|NGS	0.8365	liver	0.9193
PC	RNASEQ|NGS	0.8899	liver	0.9193
GNE	RNASEQ|NGS	0.8041	liver	0.9191
CLEC4M	RNASEQ|NGS	0.9454	liver	0.919
PRODH2	GDS1096|Array_count	0.9886	liver	0.9189
DPYS	GSE30611|NGS	0.9621	liver	0.9189
OR6N2	GDS3113|Array_count	0.973	liver	0.9187
ACOX1	GSE30611|NGS	0.9132	liver	0.9187
SLC25A20	GDS181_TISSUE|Array_count	0.9761	liver	0.9186
ECHS1	BIOGPS_U133AGNF1HA|Array_count	0.9293	liver	0.9183
HSD11B1	GDS1096|Array_count	0.9287	liver	0.9182
CYP4A11	GDS181_TISSUE|Array_count	0.9859	liver	0.9173
DGKE	GDS3113|Array_count	0.9564	liver	0.9173
ABCG5	GDS3113|Array_count	0.9849	liver	0.9173
SULT1B1	GSE30611|NGS	0.89	liver	0.9168
PIPOX	GDS3113|Array_count	0.9741	liver	0.9167
SHMT2	RNASEQ|NGS	0.8178	liver	0.9165
GALNT2	RNASEQ|NGS	0.7957	liver	0.9162
GLYAT	BIOGPS_U133AGNF1HA|Array_count	0.9827	liver	0.9161
SLC39A14	RNASEQ|NGS	0.878	liver	0.9159
GLS2	GDS181_TISSUE|Array_count	0.9526	liver	0.9159
GLDC	RNASEQ|NGS	0.9468	liver	0.9157
SLC17A2	GDS3113|Array_count	0.8942	liver	0.9156
TSHR	RNASEQ|NGS	0.8425	liver	0.9151
SLC2A2	GDS1096|Array_count	0.9884	liver	0.9151
SHMT1	GDS3113|Array_count	0.912	liver	0.9148
SLC3A1	GSE30611|NGS	0.9723	liver	0.9148
VNN1	GSE30611|NGS	0.89	liver	0.9144
SLC25A1	BIOGPS_U133AGNF1HA|Array_count	0.9445	liver	0.9143
LOC255167	GSE30611|NGS	0.9063	liver	0.9142
CYB5A	RNASEQ|NGS	0.8677	liver	0.9141
MAT1A	GDS181_TISSUE|Array_count	0.9473	liver	0.9138
SCGB1D1	GDS3113|Array_count	0.985	liver	0.9137
LIPG	RNASEQ|NGS	0.8393	liver	0.9135
GCAT	BIOGPS_U133AGNF1HA|Array_count	0.9156	liver	0.9134
STEAP3	GDS3113|Array_count	0.8799	liver	0.913
SEC16B	GSE30611|NGS	0.8327	liver	0.9129
SLC30A10	GDS3113|Array_count	0.9626	liver	0.9128
HMGCS1	GDS3113|Array_count	0.8766	liver	0.9128
TTC39C	RNASEQ|NGS	0.8467	liver	0.9124
DHCR24	RNASEQ|NGS	0.8263	liver	0.912
G6PC2	RNASEQ|NGS	0.8992	liver	0.9119
DEPDC7	RNASEQ|NGS	0.8999	liver	0.9117
C1orf226	RNASEQ|NGS	0.8535	liver	0.911
COMT	BIOGPS_U133AGNF1HA|Array_count	0.946	liver	0.9108
AKR1C4	GDS3113|Array_count	0.9144	liver	0.9107
NNMT	GSE30611|NGS	0.8465	liver	0.9105
APOE	RNASEQ|NGS	0.8669	liver	0.9103
GGH	GSE30611|NGS	0.8541	liver	0.9101
UNC93A	RNASEQ|NGS	0.9494	liver	0.9101
SDSL	RNASEQ|NGS	0.8578	liver	0.91
SEPP1	GSE30611|NGS	0.9053	liver	0.91
FCN3	GDS1096|Array_count	0.9746	liver	0.9095
NR0B2	GDS181_TISSUE|Array_count	0.9853	liver	0.9091
TM4SF4	GDS3113|Array_count	0.9753	liver	0.909
ETNK2	BIOGPS_U133AGNF1HA|Array_count	0.9446	liver	0.909
EGFR	GSE30611|NGS	0.9297	liver	0.9089
HSD11B1	BIOGPS_U133AGNF1HA|Array_count	0.964	liver	0.9083
SERPINA4	GDS3113|Array_count	0.9781	liver	0.9082
GRHPR	GDS181_TISSUE|Array_count	0.856	liver	0.9081
ACADSB	RNASEQ|NGS	0.8705	liver	0.9081
TMPRSS6	BIOGPS_U133AGNF1HA|Array_count	0.8605	liver	0.9079
TRIB3	RNASEQ|NGS	0.8512	liver	0.9078
AGT	BIOGPS_U133AGNF1HA|Array_count	0.951	liver	0.9074
C2orf72	GSE30611|NGS	0.954	liver	0.9072
SLCO2B1	BIOGPS_U133AGNF1HA|Array_count	0.9364	liver	0.9072
PROX1	RNASEQ|NGS	0.8508	liver	0.9071
SULT1E1	RNASEQ|NGS	0.8889	liver	0.907
EFNA2	GSE30611|NGS	0.9315	liver	0.907
SLC25A1	GDS181_TISSUE|Array_count	0.8688	liver	0.9068
AKR1CL1	RNASEQ|NGS	0.9205	liver	0.9065
AGMAT	GSE30611|NGS	0.9118	liver	0.9059
BDH1	BIOGPS_U133AGNF1HA|Array_count	0.8796	liver	0.9052
HPX	GDS3113|Array_count	0.8413	liver	0.9052
RDH12	GSE30611|NGS	0.9091	liver	0.9052
C6	BIOGPS_U133AGNF1HA|Array_count	0.9744	liver	0.9048
ACAA2	GDS3113|Array_count	0.903	liver	0.9048
HSPE1	RNASEQ|NGS	0.8167	liver	0.9037
GAS2	RNASEQ|NGS	0.825	liver	0.9037
SAA2	GDS3113|Array_count	0.9519	liver	0.9034
NNMT	GDS3113|Array_count	0.9067	liver	0.9031
CTH	GDS181_TISSUE|Array_count	0.92	liver	0.9028
HRSP12	GDS1096|Array_count	0.9133	liver	0.9027
C19orf10	RNASEQ|NGS	0.7999	liver	0.9026
ADRA1A	RNASEQ|NGS	0.8753	liver	0.9022
RARRES2	BIOGPS_U133AGNF1HA|Array_count	0.9565	liver	0.9019
ACOX2	RNASEQ|NGS	0.8438	liver	0.9018
C20orf3	RNASEQ|NGS	0.8083	liver	0.9017
TMEM56	RNASEQ|NGS	0.8317	liver	0.9016
SLC22A25	GDS3113|Array_count	0.9349	liver	0.9015
FBXL8	RNASEQ|NGS	0.9602	liver	0.9015
SEZ6L2	GDS3113|Array_count	0.9842	liver	0.9011
SLC37A4	GDS181_TISSUE|Array_count	0.981	liver	0.9011
MFSD2A	GSE30611|NGS	0.8922	liver	0.9007
ALAS1	RNASEQ|NGS	0.7856	liver	0.9003
TTC36	GSE30611|NGS	0.8902	liver	0.9003
TF	GDS181_TISSUE|Array_count	0.9334	liver	0.9001
FGF21	GSE30611|NGS	0.9631	liver	0.9001
C3	GDS1096|Array_count	0.8766	liver	0.8999
NADKD1	GDS3113|Array_count	0.8755	liver	0.8998
AGTR1	RNASEQ|NGS	0.8326	liver	0.8996
SLC35D1	RNASEQ|NGS	0.8081	liver	0.8996
SDC1	RNASEQ|NGS	0.9162	liver	0.8994
PLBD2	GDS3113|Array_count	0.9427	liver	0.8994
NR1H4	GDS3113|Array_count	0.9553	liver	0.8993
ENDOG	BIOGPS_U133AGNF1HA|Array_count	0.9374	liver	0.8989
C1R	RNASEQ|NGS	0.8128	liver	0.8985
INSIG1	RNASEQ|NGS	0.8162	liver	0.8981
C19orf66	GDS1096|Array_count	0.9876	liver	0.8979
APOA1	GDS1096|Array_count	0.9847	liver	0.8979
NPBWR1	GSE30611|NGS	0.9591	liver	0.8978
SEPP1	RNASEQ|NGS	0.8483	liver	0.8977
RNASE4	RNASEQ|NGS	0.8222	liver	0.8972
TRIB3	GDS3113|Array_count	0.8597	liver	0.8972
SLC30A10	GSE30611|NGS	0.94	liver	0.897
DHTKD1	GDS1096|Array_count	0.9673	liver	0.8969
TMEM176A	GDS3113|Array_count	0.8842	liver	0.8969
PHLDA1	GDS1096|Array_count	0.9875	liver	0.8966
AFP	GSE30611|NGS	0.907	liver	0.8964
HSD17B13	GSE30611|NGS	0.9543	liver	0.8964
